,ID,ID2,GEOGRAPHY,EST_T,EST_T_OWNER_OCCUPIED,EST_T_RENTER_OCCUPIED,PCT_EST_T_OWNER_OCCUPIED,PCT_EST_T_RENTER_OCCUPIED
3008,1500000US131210114163,131210114163,"Block Group 3, Census Tract 114.16, Fulton County, Georgia",1060,947,113,89.3396226415,10.6603773585
3009,1500000US131210114171,131210114171,"Block Group 1, Census Tract 114.17, Fulton County, Georgia",1021,960,61,94.0254652302,5.97453476983
3010,1500000US131210114172,131210114172,"Block Group 2, Census Tract 114.17, Fulton County, Georgia",1527,913,614,59.7904387688,40.2095612312
3011,1500000US131210114173,131210114173,"Block Group 3, Census Tract 114.17, Fulton County, Georgia",1620,1324,296,81.7283950617,18.2716049383
3012,1500000US131210114174,131210114174,"Block Group 4, Census Tract 114.17, Fulton County, Georgia",609,577,32,94.7454844007,5.25451559934
3013,1500000US131210114181,131210114181,"Block Group 1, Census Tract 114.18, Fulton County, Georgia",854,652,202,76.3466042155,23.6533957845
3014,1500000US131210114182,131210114182,"Block Group 2, Census Tract 114.18, Fulton County, Georgia",511,437,74,85.518590998,14.481409002
3015,1500000US131210114183,131210114183,"Block Group 3, Census Tract 114.18, Fulton County, Georgia",1134,1134,0,100.0,0.0
3016,1500000US131210114184,131210114184,"Block Group 4, Census Tract 114.18, Fulton County, Georgia",3619,3324,295,91.848576955,8.15142304504
3017,1500000US131210114191,131210114191,"Block Group 1, Census Tract 114.19, Fulton County, Georgia",1445,1406,39,97.3010380623,2.69896193772
3018,1500000US131210114192,131210114192,"Block Group 2, Census Tract 114.19, Fulton County, Georgia",1919,1779,140,92.7045336113,7.29546638874
3019,1500000US131210114193,131210114193,"Block Group 3, Census Tract 114.19, Fulton County, Georgia",2235,1954,281,87.4272930649,12.5727069351
3020,1500000US131210114201,131210114201,"Block Group 1, Census Tract 114.20, Fulton County, Georgia",1576,57,1519,3.61675126904,96.383248731
3021,1500000US131210114202,131210114202,"Block Group 2, Census Tract 114.20, Fulton County, Georgia",3989,158,3831,3.96089245425,96.0391075458
3022,1500000US131210114203,131210114203,"Block Group 3, Census Tract 114.20, Fulton County, Georgia",2261,559,1702,24.72357364,75.27642636
3023,1500000US131210114211,131210114211,"Block Group 1, Census Tract 114.21, Fulton County, Georgia",2274,625,1649,27.4846086192,72.5153913808
3024,1500000US131210114212,131210114212,"Block Group 2, Census Tract 114.21, Fulton County, Georgia",1569,40,1529,2.5493945188,97.4506054812
3025,1500000US131210114221,131210114221,"Block Group 1, Census Tract 114.22, Fulton County, Georgia",3039,1177,1862,38.7298453439,61.2701546561
3026,1500000US131210114222,131210114222,"Block Group 2, Census Tract 114.22, Fulton County, Georgia",1043,875,168,83.8926174497,16.1073825503
3027,1500000US131210114231,131210114231,"Block Group 1, Census Tract 114.23, Fulton County, Georgia",1110,939,171,84.5945945946,15.4054054054
3028,1500000US131210114232,131210114232,"Block Group 2, Census Tract 114.23, Fulton County, Georgia",1495,1415,80,94.6488294314,5.35117056856
3029,1500000US131210114233,131210114233,"Block Group 3, Census Tract 114.23, Fulton County, Georgia",1427,961,466,67.3440784863,32.6559215137
3030,1500000US131210114234,131210114234,"Block Group 4, Census Tract 114.23, Fulton County, Georgia",957,757,200,79.1013584117,20.8986415883
3031,1500000US131210114241,131210114241,"Block Group 1, Census Tract 114.24, Fulton County, Georgia",3680,3189,491,86.6576086957,13.3423913043
3032,1500000US131210114242,131210114242,"Block Group 2, Census Tract 114.24, Fulton County, Georgia",1995,1498,497,75.0877192982,24.9122807018
3033,1500000US131210114251,131210114251,"Block Group 1, Census Tract 114.25, Fulton County, Georgia",2279,2222,57,97.4989030276,2.50109697236
3034,1500000US131210114252,131210114252,"Block Group 2, Census Tract 114.25, Fulton County, Georgia",3037,2523,514,83.0754033586,16.9245966414
3035,1500000US131210114253,131210114253,"Block Group 3, Census Tract 114.25, Fulton County, Georgia",1922,1671,251,86.9406867846,13.0593132154
3036,1500000US131210114261,131210114261,"Block Group 1, Census Tract 114.26, Fulton County, Georgia",2555,2056,499,80.469667319,19.530332681
3037,1500000US131210114271,131210114271,"Block Group 1, Census Tract 114.27, Fulton County, Georgia",2468,2182,286,88.4116693679,11.5883306321
3038,1500000US131210114272,131210114272,"Block Group 2, Census Tract 114.27, Fulton County, Georgia",3025,2782,243,91.9669421488,8.03305785124
3039,1500000US131210114273,131210114273,"Block Group 3, Census Tract 114.27, Fulton County, Georgia",2287,2148,139,93.9221687801,6.07783121994
3040,1500000US131210115031,131210115031,"Block Group 1, Census Tract 115.03, Fulton County, Georgia",2036,2018,18,99.115913556,0.884086444008
3041,1500000US131210115032,131210115032,"Block Group 2, Census Tract 115.03, Fulton County, Georgia",2095,2079,16,99.2362768496,0.763723150358
3042,1500000US131210115033,131210115033,"Block Group 3, Census Tract 115.03, Fulton County, Georgia",5914,5221,693,88.2820426108,11.7179573892
3043,1500000US131210115041,131210115041,"Block Group 1, Census Tract 115.04, Fulton County, Georgia",3411,3182,229,93.286426268,6.71357373204
3044,1500000US131210115042,131210115042,"Block Group 2, Census Tract 115.04, Fulton County, Georgia",2225,2225,0,100.0,0.0
3045,1500000US131210115043,131210115043,"Block Group 3, Census Tract 115.04, Fulton County, Georgia",4255,3967,288,93.2314923619,6.76850763807
3046,1500000US131210115044,131210115044,"Block Group 4, Census Tract 115.04, Fulton County, Georgia",2930,2371,559,80.9215017065,19.0784982935
3047,1500000US131210115051,131210115051,"Block Group 1, Census Tract 115.05, Fulton County, Georgia",2564,2253,311,87.8705148206,12.1294851794
3048,1500000US131210115052,131210115052,"Block Group 2, Census Tract 115.05, Fulton County, Georgia",1967,1887,80,95.93289273,4.06710726995
3049,1500000US131210115061,131210115061,"Block Group 1, Census Tract 115.06, Fulton County, Georgia",1953,1782,171,91.2442396313,8.75576036866
3050,1500000US131210115062,131210115062,"Block Group 2, Census Tract 115.06, Fulton County, Georgia",2790,2637,153,94.5161290323,5.48387096774
3051,1500000US131210115063,131210115063,"Block Group 3, Census Tract 115.06, Fulton County, Georgia",1594,1594,0,100.0,0.0
3052,1500000US131210116101,131210116101,"Block Group 1, Census Tract 116.10, Fulton County, Georgia",2811,2595,216,92.3159018143,7.6840981857
3053,1500000US131210116102,131210116102,"Block Group 2, Census Tract 116.10, Fulton County, Georgia",3028,1722,1306,56.8692206077,43.1307793923
3054,1500000US131210116111,131210116111,"Block Group 1, Census Tract 116.11, Fulton County, Georgia",2665,752,1913,28.2176360225,71.7823639775
3055,1500000US131210116112,131210116112,"Block Group 2, Census Tract 116.11, Fulton County, Georgia",1395,1128,267,80.8602150538,19.1397849462
3056,1500000US131210116113,131210116113,"Block Group 3, Census Tract 116.11, Fulton County, Georgia",3108,719,2389,23.1338481338,76.8661518662
3057,1500000US131210116121,131210116121,"Block Group 1, Census Tract 116.12, Fulton County, Georgia",2534,2338,196,92.2651933702,7.73480662983
3058,1500000US131210116122,131210116122,"Block Group 2, Census Tract 116.12, Fulton County, Georgia",847,683,164,80.6375442739,19.3624557261
3059,1500000US131210116131,131210116131,"Block Group 1, Census Tract 116.13, Fulton County, Georgia",3677,2662,1015,72.3959749796,27.6040250204
3060,1500000US131210116132,131210116132,"Block Group 2, Census Tract 116.13, Fulton County, Georgia",3242,1891,1351,58.3281924738,41.6718075262
3061,1500000US131210116141,131210116141,"Block Group 1, Census Tract 116.14, Fulton County, Georgia",2896,1031,1865,35.6008287293,64.3991712707
3062,1500000US131210116142,131210116142,"Block Group 2, Census Tract 116.14, Fulton County, Georgia",5129,2247,2882,43.809709495,56.190290505
3063,1500000US131210116143,131210116143,"Block Group 3, Census Tract 116.14, Fulton County, Georgia",6452,2979,3473,46.1717296962,53.8282703038
3064,1500000US131210116151,131210116151,"Block Group 1, Census Tract 116.15, Fulton County, Georgia",3881,3501,380,90.2087090956,9.79129090441
3065,1500000US131210116152,131210116152,"Block Group 2, Census Tract 116.15, Fulton County, Georgia",2023,2023,0,100.0,0.0
3066,1500000US131210116153,131210116153,"Block Group 3, Census Tract 116.15, Fulton County, Georgia",4069,2881,1188,70.8036372573,29.1963627427
3067,1500000US131210116161,131210116161,"Block Group 1, Census Tract 116.16, Fulton County, Georgia",2068,842,1226,40.7156673114,59.2843326886
3068,1500000US131210116162,131210116162,"Block Group 2, Census Tract 116.16, Fulton County, Georgia",1669,0,1669,0.0,100.0
3069,1500000US131210116163,131210116163,"Block Group 3, Census Tract 116.16, Fulton County, Georgia",1180,591,589,50.0847457627,49.9152542373
3070,1500000US131210116171,131210116171,"Block Group 1, Census Tract 116.17, Fulton County, Georgia",2625,2130,495,81.1428571429,18.8571428571
3071,1500000US131210116172,131210116172,"Block Group 2, Census Tract 116.17, Fulton County, Georgia",2447,1808,639,73.8863914998,26.1136085002
3072,1500000US131210116173,131210116173,"Block Group 3, Census Tract 116.17, Fulton County, Georgia",2606,2535,71,97.2755180353,2.7244819647
3073,1500000US131210116181,131210116181,"Block Group 1, Census Tract 116.18, Fulton County, Georgia",4416,2912,1504,65.9420289855,34.0579710145
3074,1500000US131210116191,131210116191,"Block Group 1, Census Tract 116.19, Fulton County, Georgia",2791,11,2780,0.394123969903,99.6058760301
3075,1500000US131210116192,131210116192,"Block Group 2, Census Tract 116.19, Fulton County, Georgia",2382,1132,1250,47.5230898405,52.4769101595
3076,1500000US131210116193,131210116193,"Block Group 3, Census Tract 116.19, Fulton County, Georgia",3221,1889,1332,58.6463831108,41.3536168892
3077,1500000US131210116201,131210116201,"Block Group 1, Census Tract 116.20, Fulton County, Georgia",3201,3035,166,94.8141205873,5.18587941268
3078,1500000US131210116202,131210116202,"Block Group 2, Census Tract 116.20, Fulton County, Georgia",4324,4278,46,98.9361702128,1.06382978723
3079,1500000US131210116203,131210116203,"Block Group 3, Census Tract 116.20, Fulton County, Georgia",3104,1998,1106,64.368556701,35.631443299
3080,1500000US131210116211,131210116211,"Block Group 1, Census Tract 116.21, Fulton County, Georgia",828,0,828,0.0,100.0
3081,1500000US131210116212,131210116212,"Block Group 2, Census Tract 116.21, Fulton County, Georgia",2359,2091,268,88.6392539212,11.3607460788
3082,1500000US131210116213,131210116213,"Block Group 3, Census Tract 116.21, Fulton County, Georgia",4031,3381,650,83.8749689903,16.1250310097
3083,1500000US131210116221,131210116221,"Block Group 1, Census Tract 116.22, Fulton County, Georgia",3922,3922,0,100.0,0.0
3084,1500000US131210116222,131210116222,"Block Group 2, Census Tract 116.22, Fulton County, Georgia",3196,3139,57,98.2165206508,1.78347934919
3085,1500000US131210116223,131210116223,"Block Group 3, Census Tract 116.22, Fulton County, Georgia",2896,2745,151,94.7859116022,5.21408839779
3086,1500000US131210116231,131210116231,"Block Group 1, Census Tract 116.23, Fulton County, Georgia",3451,3347,104,96.9863807592,3.0136192408
3087,1500000US131210116232,131210116232,"Block Group 2, Census Tract 116.23, Fulton County, Georgia",4570,2660,1910,58.2056892779,41.7943107221
3088,1500000US131210116233,131210116233,"Block Group 3, Census Tract 116.23, Fulton County, Georgia",1035,986,49,95.2657004831,4.73429951691
3089,1500000US131210116234,131210116234,"Block Group 4, Census Tract 116.23, Fulton County, Georgia",2945,1976,969,67.0967741935,32.9032258065
3090,1500000US131210116241,131210116241,"Block Group 1, Census Tract 116.24, Fulton County, Georgia",2535,2415,120,95.2662721893,4.73372781065
3091,1500000US131210116242,131210116242,"Block Group 2, Census Tract 116.24, Fulton County, Georgia",1766,1654,112,93.657984145,6.34201585504
3092,1500000US131210116251,131210116251,"Block Group 1, Census Tract 116.25, Fulton County, Georgia",2646,679,1967,25.6613756614,74.3386243386
3093,1500000US131210116252,131210116252,"Block Group 2, Census Tract 116.25, Fulton County, Georgia",2011,1955,56,97.2153157633,2.7846842367
3094,1500000US131210116253,131210116253,"Block Group 3, Census Tract 116.25, Fulton County, Georgia",2937,2435,502,82.9077289751,17.0922710249
3095,1500000US131210116261,131210116261,"Block Group 1, Census Tract 116.26, Fulton County, Georgia",5100,2692,2408,52.7843137255,47.2156862745
3096,1500000US131210116262,131210116262,"Block Group 2, Census Tract 116.26, Fulton County, Georgia",4199,2637,1562,62.8006668254,37.1993331746
3097,1500000US131210118001,131210118001,"Block Group 1, Census Tract 118, Fulton County, Georgia",290,76,214,26.2068965517,73.7931034483
3098,1500000US131210118002,131210118002,"Block Group 2, Census Tract 118, Fulton County, Georgia",1889,119,1770,6.29962943356,93.7003705664
3099,1500000US131210118003,131210118003,"Block Group 3, Census Tract 118, Fulton County, Georgia",708,49,659,6.9209039548,93.0790960452
3100,1500000US131210119001,131210119001,"Block Group 1, Census Tract 119, Fulton County, Georgia",1174,44,1130,3.74787052811,96.2521294719
3101,1500000US131210119002,131210119002,"Block Group 2, Census Tract 119, Fulton County, Georgia",1318,208,1110,15.7814871017,84.2185128983
3102,1500000US131210120001,131210120001,"Block Group 1, Census Tract 120, Fulton County, Georgia",1329,290,1039,21.8209179834,78.1790820166
3103,1500000US131210120002,131210120002,"Block Group 2, Census Tract 120, Fulton County, Georgia",1355,559,796,41.2546125461,58.7453874539
3104,1500000US131210123001,131210123001,"Block Group 1, Census Tract 123, Fulton County, Georgia",974,422,552,43.3264887064,56.6735112936
3105,1500000US131210123002,131210123002,"Block Group 2, Census Tract 123, Fulton County, Georgia",825,190,635,23.0303030303,76.9696969697
3106,1500000US131210123003,131210123003,"Block Group 3, Census Tract 123, Fulton County, Georgia",656,469,187,71.493902439,28.506097561
3107,1500000US131219800001,131219800001,"Block Group 1, Census Tract 9800, Fulton County, Georgia",0,0,0,,
3108,1500000US131230801001,131230801001,"Block Group 1, Census Tract 801, Gilmer County, Georgia",1762,1317,445,74.7446083995,25.2553916005
3109,1500000US131230801002,131230801002,"Block Group 2, Census Tract 801, Gilmer County, Georgia",1427,1305,122,91.4505956552,8.54940434478
3110,1500000US131230801003,131230801003,"Block Group 3, Census Tract 801, Gilmer County, Georgia",818,727,91,88.8753056235,11.1246943765
3111,1500000US131230802001,131230802001,"Block Group 1, Census Tract 802, Gilmer County, Georgia",1182,1133,49,95.8544839255,4.14551607445
3112,1500000US131230802002,131230802002,"Block Group 2, Census Tract 802, Gilmer County, Georgia",2106,1855,251,88.081671415,11.918328585
3113,1500000US131230802003,131230802003,"Block Group 3, Census Tract 802, Gilmer County, Georgia",2389,1989,400,83.2565927166,16.7434072834
3114,1500000US131230803001,131230803001,"Block Group 1, Census Tract 803, Gilmer County, Georgia",1457,637,820,43.7199725463,56.2800274537
3115,1500000US131230803002,131230803002,"Block Group 2, Census Tract 803, Gilmer County, Georgia",1556,778,778,50.0,50.0
3116,1500000US131230803003,131230803003,"Block Group 3, Census Tract 803, Gilmer County, Georgia",1545,989,556,64.0129449838,35.9870550162
3117,1500000US131230803004,131230803004,"Block Group 4, Census Tract 803, Gilmer County, Georgia",2061,1143,918,55.4585152838,44.5414847162
3118,1500000US131230804001,131230804001,"Block Group 1, Census Tract 804, Gilmer County, Georgia",2928,2421,507,82.6844262295,17.3155737705
3119,1500000US131230804002,131230804002,"Block Group 2, Census Tract 804, Gilmer County, Georgia",2955,2628,327,88.9340101523,11.0659898477
3120,1500000US131230804003,131230804003,"Block Group 3, Census Tract 804, Gilmer County, Georgia",2443,1476,967,60.4175194433,39.5824805567
3121,1500000US131230805001,131230805001,"Block Group 1, Census Tract 805, Gilmer County, Georgia",729,414,315,56.7901234568,43.2098765432
3122,1500000US131230805002,131230805002,"Block Group 2, Census Tract 805, Gilmer County, Georgia",1539,1278,261,83.0409356725,16.9590643275
3123,1500000US131230805003,131230805003,"Block Group 3, Census Tract 805, Gilmer County, Georgia",1497,1099,398,73.413493654,26.586506346
3124,1500000US131250101001,131250101001,"Block Group 1, Census Tract 101, Glascock County, Georgia",1119,802,317,71.6711349419,28.3288650581
3125,1500000US131250101002,131250101002,"Block Group 2, Census Tract 101, Glascock County, Georgia",946,736,210,77.8012684989,22.1987315011
3126,1500000US131250101003,131250101003,"Block Group 3, Census Tract 101, Glascock County, Georgia",927,730,197,78.7486515642,21.2513484358
3127,1500000US131270001011,131270001011,"Block Group 1, Census Tract 1.01, Glynn County, Georgia",677,473,204,69.8670605613,30.1329394387
3128,1500000US131270001012,131270001012,"Block Group 2, Census Tract 1.01, Glynn County, Georgia",544,455,89,83.6397058824,16.3602941176
3129,1500000US131270001021,131270001021,"Block Group 1, Census Tract 1.02, Glynn County, Georgia",1753,1026,727,58.5282373075,41.4717626925
3130,1500000US131270001022,131270001022,"Block Group 2, Census Tract 1.02, Glynn County, Georgia",744,443,301,59.5430107527,40.4569892473
3131,1500000US131270001023,131270001023,"Block Group 3, Census Tract 1.02, Glynn County, Georgia",977,641,336,65.6090071648,34.3909928352
3132,1500000US131270002001,131270002001,"Block Group 1, Census Tract 2, Glynn County, Georgia",1448,1160,288,80.1104972376,19.8895027624
3133,1500000US131270002002,131270002002,"Block Group 2, Census Tract 2, Glynn County, Georgia",1598,1193,405,74.6558197747,25.3441802253
3134,1500000US131270002003,131270002003,"Block Group 3, Census Tract 2, Glynn County, Georgia",1664,1376,288,82.6923076923,17.3076923077
3135,1500000US131270003001,131270003001,"Block Group 1, Census Tract 3, Glynn County, Georgia",2463,1949,514,79.1311408851,20.8688591149
3136,1500000US131270003002,131270003002,"Block Group 2, Census Tract 3, Glynn County, Georgia",1045,677,368,64.7846889952,35.2153110048
3137,1500000US131270003003,131270003003,"Block Group 3, Census Tract 3, Glynn County, Georgia",2164,1664,500,76.8946395564,23.1053604436
3138,1500000US131270003004,131270003004,"Block Group 4, Census Tract 3, Glynn County, Georgia",630,552,78,87.619047619,12.380952381
3139,1500000US131270004011,131270004011,"Block Group 1, Census Tract 4.01, Glynn County, Georgia",3757,2534,1223,67.4474314613,32.5525685387
3140,1500000US131270004012,131270004012,"Block Group 2, Census Tract 4.01, Glynn County, Georgia",1079,893,186,82.7618164968,17.2381835032
3141,1500000US131270004013,131270004013,"Block Group 3, Census Tract 4.01, Glynn County, Georgia",3097,2990,107,96.5450435906,3.45495640943
3142,1500000US131270004031,131270004031,"Block Group 1, Census Tract 4.03, Glynn County, Georgia",1619,1018,601,62.8783199506,37.1216800494
3143,1500000US131270004032,131270004032,"Block Group 2, Census Tract 4.03, Glynn County, Georgia",1521,1409,112,92.6364234057,7.36357659435
3144,1500000US131270004041,131270004041,"Block Group 1, Census Tract 4.04, Glynn County, Georgia",910,845,65,92.8571428571,7.14285714286
3145,1500000US131270004042,131270004042,"Block Group 2, Census Tract 4.04, Glynn County, Georgia",5287,2775,2512,52.4872328353,47.5127671647
3146,1500000US131270004043,131270004043,"Block Group 3, Census Tract 4.04, Glynn County, Georgia",5181,3229,1952,62.3238756997,37.6761243003
3147,1500000US131270005011,131270005011,"Block Group 1, Census Tract 5.01, Glynn County, Georgia",675,153,522,22.6666666667,77.3333333333
3148,1500000US131270005012,131270005012,"Block Group 2, Census Tract 5.01, Glynn County, Georgia",1903,1030,873,54.1250656858,45.8749343142
3149,1500000US131270005013,131270005013,"Block Group 3, Census Tract 5.01, Glynn County, Georgia",1118,279,839,24.9552772809,75.0447227191
3150,1500000US131270005031,131270005031,"Block Group 1, Census Tract 5.03, Glynn County, Georgia",1042,412,630,39.5393474088,60.4606525912
3151,1500000US131270005032,131270005032,"Block Group 2, Census Tract 5.03, Glynn County, Georgia",1129,85,1044,7.52878653676,92.4712134632
3152,1500000US131270005033,131270005033,"Block Group 3, Census Tract 5.03, Glynn County, Georgia",1818,549,1269,30.198019802,69.801980198
3153,1500000US131270005041,131270005041,"Block Group 1, Census Tract 5.04, Glynn County, Georgia",598,346,252,57.8595317726,42.1404682274
3154,1500000US131270005042,131270005042,"Block Group 2, Census Tract 5.04, Glynn County, Georgia",983,808,175,82.1973550356,17.8026449644
3155,1500000US131270005043,131270005043,"Block Group 3, Census Tract 5.04, Glynn County, Georgia",1845,534,1311,28.9430894309,71.0569105691
3156,1500000US131270006001,131270006001,"Block Group 1, Census Tract 6, Glynn County, Georgia",1509,778,731,51.5573227303,48.4426772697
3157,1500000US131270006002,131270006002,"Block Group 2, Census Tract 6, Glynn County, Georgia",1604,824,780,51.3715710723,48.6284289277
3158,1500000US131270006003,131270006003,"Block Group 3, Census Tract 6, Glynn County, Georgia",1122,756,366,67.3796791444,32.6203208556
3159,1500000US131270006004,131270006004,"Block Group 4, Census Tract 6, Glynn County, Georgia",1522,1202,320,78.9750328515,21.0249671485
3160,1500000US131270007001,131270007001,"Block Group 1, Census Tract 7, Glynn County, Georgia",2442,720,1722,29.484029484,70.515970516
3161,1500000US131270007002,131270007002,"Block Group 2, Census Tract 7, Glynn County, Georgia",992,859,133,86.5927419355,13.4072580645
3162,1500000US131270007003,131270007003,"Block Group 3, Census Tract 7, Glynn County, Georgia",773,381,392,49.2884864166,50.7115135834
3163,1500000US131270007004,131270007004,"Block Group 4, Census Tract 7, Glynn County, Georgia",1213,675,538,55.647155812,44.352844188
3164,1500000US131270007005,131270007005,"Block Group 5, Census Tract 7, Glynn County, Georgia",666,203,463,30.4804804805,69.5195195195
3165,1500000US131270007006,131270007006,"Block Group 6, Census Tract 7, Glynn County, Georgia",582,353,229,60.6529209622,39.3470790378
3166,1500000US131270007007,131270007007,"Block Group 7, Census Tract 7, Glynn County, Georgia",334,201,133,60.1796407186,39.8203592814
3167,1500000US131270007008,131270007008,"Block Group 8, Census Tract 7, Glynn County, Georgia",690,329,361,47.6811594203,52.3188405797
3168,1500000US131270008001,131270008001,"Block Group 1, Census Tract 8, Glynn County, Georgia",498,247,251,49.5983935743,50.4016064257
3169,1500000US131270008002,131270008002,"Block Group 2, Census Tract 8, Glynn County, Georgia",1355,481,874,35.4981549815,64.5018450185
3170,1500000US131270008003,131270008003,"Block Group 3, Census Tract 8, Glynn County, Georgia",854,88,766,10.3044496487,89.6955503513
3171,1500000US131270008004,131270008004,"Block Group 4, Census Tract 8, Glynn County, Georgia",1011,100,911,9.89119683482,90.1088031652
3172,1500000US131270009001,131270009001,"Block Group 1, Census Tract 9, Glynn County, Georgia",597,191,406,31.9932998325,68.0067001675
3173,1500000US131270009002,131270009002,"Block Group 2, Census Tract 9, Glynn County, Georgia",466,183,283,39.2703862661,60.7296137339
3174,1500000US131270009003,131270009003,"Block Group 3, Census Tract 9, Glynn County, Georgia",901,418,483,46.3928967814,53.6071032186
3175,1500000US131270009004,131270009004,"Block Group 4, Census Tract 9, Glynn County, Georgia",1388,626,762,45.1008645533,54.8991354467
3176,1500000US131270009005,131270009005,"Block Group 5, Census Tract 9, Glynn County, Georgia",1179,545,634,46.2256149279,53.7743850721
3177,1500000US131270010001,131270010001,"Block Group 1, Census Tract 10, Glynn County, Georgia",588,393,195,66.8367346939,33.1632653061
3178,1500000US131270010002,131270010002,"Block Group 2, Census Tract 10, Glynn County, Georgia",2552,1857,695,72.7664576803,27.2335423197
3179,1500000US131270010003,131270010003,"Block Group 3, Census Tract 10, Glynn County, Georgia",2216,1938,278,87.4548736462,12.5451263538
3180,1500000US131270010004,131270010004,"Block Group 4, Census Tract 10, Glynn County, Georgia",4107,3268,839,79.5714633552,20.4285366448
3181,1500000US131279900000,131279900000,"Block Group 0, Census Tract 9900, Glynn County, Georgia",0,0,0,,
3182,1500000US131299701001,131299701001,"Block Group 1, Census Tract 9701, Gordon County, Georgia",1256,944,312,75.1592356688,24.8407643312
3183,1500000US131299701002,131299701002,"Block Group 2, Census Tract 9701, Gordon County, Georgia",1501,1228,273,81.8121252498,18.1878747502
3184,1500000US131299701003,131299701003,"Block Group 3, Census Tract 9701, Gordon County, Georgia",3554,2493,1061,70.1463140124,29.8536859876
3185,1500000US131299702001,131299702001,"Block Group 1, Census Tract 9702, Gordon County, Georgia",1364,906,458,66.42228739,33.57771261
3186,1500000US131299702002,131299702002,"Block Group 2, Census Tract 9702, Gordon County, Georgia",1304,781,523,59.8926380368,40.1073619632
3187,1500000US131299702003,131299702003,"Block Group 3, Census Tract 9702, Gordon County, Georgia",2429,1413,1016,58.1720872787,41.8279127213
3188,1500000US131299702004,131299702004,"Block Group 4, Census Tract 9702, Gordon County, Georgia",2036,1642,394,80.6483300589,19.3516699411
3189,1500000US131299703001,131299703001,"Block Group 1, Census Tract 9703, Gordon County, Georgia",1102,862,240,78.221415608,21.778584392
3190,1500000US131299703002,131299703002,"Block Group 2, Census Tract 9703, Gordon County, Georgia",2605,1585,1020,60.8445297505,39.1554702495
3191,1500000US131299703003,131299703003,"Block Group 3, Census Tract 9703, Gordon County, Georgia",3872,1465,2407,37.8357438017,62.1642561983
3192,1500000US131299703004,131299703004,"Block Group 4, Census Tract 9703, Gordon County, Georgia",1116,263,853,23.5663082437,76.4336917563
3193,1500000US131299704001,131299704001,"Block Group 1, Census Tract 9704, Gordon County, Georgia",2451,1770,681,72.2154222766,27.7845777234
3194,1500000US131299704002,131299704002,"Block Group 2, Census Tract 9704, Gordon County, Georgia",1518,409,1109,26.9433465086,73.0566534914
3195,1500000US131299704003,131299704003,"Block Group 3, Census Tract 9704, Gordon County, Georgia",1008,446,562,44.246031746,55.753968254
3196,1500000US131299705001,131299705001,"Block Group 1, Census Tract 9705, Gordon County, Georgia",2031,1067,964,52.5356967011,47.4643032989
3197,1500000US131299705002,131299705002,"Block Group 2, Census Tract 9705, Gordon County, Georgia",1326,816,510,61.5384615385,38.4615384615
3198,1500000US131299705003,131299705003,"Block Group 3, Census Tract 9705, Gordon County, Georgia",1410,534,876,37.8723404255,62.1276595745
3199,1500000US131299706001,131299706001,"Block Group 1, Census Tract 9706, Gordon County, Georgia",634,131,503,20.6624605678,79.3375394322
3200,1500000US131299706002,131299706002,"Block Group 2, Census Tract 9706, Gordon County, Georgia",2122,1408,714,66.3524976437,33.6475023563
3201,1500000US131299706003,131299706003,"Block Group 3, Census Tract 9706, Gordon County, Georgia",3642,1337,2305,36.7105985722,63.2894014278
3202,1500000US131299707001,131299707001,"Block Group 1, Census Tract 9707, Gordon County, Georgia",1682,1438,244,85.4934601665,14.5065398335
3203,1500000US131299707002,131299707002,"Block Group 2, Census Tract 9707, Gordon County, Georgia",902,545,357,60.421286031,39.578713969
3204,1500000US131299707003,131299707003,"Block Group 3, Census Tract 9707, Gordon County, Georgia",1680,1040,640,61.9047619048,38.0952380952
3205,1500000US131299708001,131299708001,"Block Group 1, Census Tract 9708, Gordon County, Georgia",1160,981,179,84.5689655172,15.4310344828
3206,1500000US131299708002,131299708002,"Block Group 2, Census Tract 9708, Gordon County, Georgia",1900,1729,171,91.0,9.0
3207,1500000US131299708003,131299708003,"Block Group 3, Census Tract 9708, Gordon County, Georgia",2760,2401,359,86.9927536232,13.0072463768
3208,1500000US131299709001,131299709001,"Block Group 1, Census Tract 9709, Gordon County, Georgia",1650,989,661,59.9393939394,40.0606060606
3209,1500000US131299709002,131299709002,"Block Group 2, Census Tract 9709, Gordon County, Georgia",1408,1076,332,76.4204545455,23.5795454545
3210,1500000US131299709003,131299709003,"Block Group 3, Census Tract 9709, Gordon County, Georgia",3842,3250,592,84.5913586674,15.4086413326
3211,1500000US131319501001,131319501001,"Block Group 1, Census Tract 9501, Grady County, Georgia",1311,874,437,66.6666666667,33.3333333333
3212,1500000US131319501002,131319501002,"Block Group 2, Census Tract 9501, Grady County, Georgia",823,463,360,56.2575941677,43.7424058323
3213,1500000US131319502001,131319502001,"Block Group 1, Census Tract 9502, Grady County, Georgia",1361,1109,252,81.4842027921,18.5157972079
3214,1500000US131319502002,131319502002,"Block Group 2, Census Tract 9502, Grady County, Georgia",1361,958,403,70.3894195445,29.6105804555
3215,1500000US131319503001,131319503001,"Block Group 1, Census Tract 9503, Grady County, Georgia",1729,1106,623,63.967611336,36.032388664
3216,1500000US131319503002,131319503002,"Block Group 2, Census Tract 9503, Grady County, Georgia",1172,413,759,35.2389078498,64.7610921502
