,ID,ID2,GEOGRAPHY,EST_T,EST_T_NOT_HISPANIC_OR_LATINO,EST_T_HISPANIC_OR_LATINO,PCT_Latino
4436,1500000US132150107021,132150107021,"Block Group 1, Census Tract 107.02, Muscogee County, Georgia",769,702,67,8.71261378414
4437,1500000US132150107022,132150107022,"Block Group 2, Census Tract 107.02, Muscogee County, Georgia",2328,2276,52,2.23367697595
4438,1500000US132150107023,132150107023,"Block Group 3, Census Tract 107.02, Muscogee County, Georgia",1828,1783,45,2.46170678337
4439,1500000US132150107031,132150107031,"Block Group 1, Census Tract 107.03, Muscogee County, Georgia",1782,1710,72,4.0404040404
4440,1500000US132150107032,132150107032,"Block Group 2, Census Tract 107.03, Muscogee County, Georgia",2271,2271,0,0.0
4441,1500000US132150107033,132150107033,"Block Group 3, Census Tract 107.03, Muscogee County, Georgia",1151,1151,0,0.0
4442,1500000US132150107034,132150107034,"Block Group 4, Census Tract 107.03, Muscogee County, Georgia",945,925,20,2.1164021164
4443,1500000US132150108011,132150108011,"Block Group 1, Census Tract 108.01, Muscogee County, Georgia",308,296,12,3.8961038961
4444,1500000US132150108012,132150108012,"Block Group 2, Census Tract 108.01, Muscogee County, Georgia",1288,1057,231,17.9347826087
4445,1500000US132150108021,132150108021,"Block Group 1, Census Tract 108.02, Muscogee County, Georgia",2390,2012,378,15.8158995816
4446,1500000US132150108022,132150108022,"Block Group 2, Census Tract 108.02, Muscogee County, Georgia",6767,5290,1477,21.8265110093
4447,1500000US132150108023,132150108023,"Block Group 3, Census Tract 108.02, Muscogee County, Georgia",1017,813,204,20.0589970501
4448,1500000US132150111001,132150111001,"Block Group 1, Census Tract 111, Muscogee County, Georgia",1470,1405,65,4.42176870748
4449,1500000US132150111002,132150111002,"Block Group 2, Census Tract 111, Muscogee County, Georgia",567,567,0,0.0
4450,1500000US132150112001,132150112001,"Block Group 1, Census Tract 112, Muscogee County, Georgia",1191,1137,54,4.53400503778
4451,1500000US132150112002,132150112002,"Block Group 2, Census Tract 112, Muscogee County, Georgia",1041,983,58,5.57156580211
4452,1500000US132150114001,132150114001,"Block Group 1, Census Tract 114, Muscogee County, Georgia",1535,1414,121,7.88273615635
4453,1500000US132150114002,132150114002,"Block Group 2, Census Tract 114, Muscogee County, Georgia",732,633,99,13.5245901639
4454,1500000US132150115001,132150115001,"Block Group 1, Census Tract 115, Muscogee County, Georgia",1027,694,333,32.4245374878
4455,1500000US132150115002,132150115002,"Block Group 2, Census Tract 115, Muscogee County, Georgia",488,488,0,0.0
4456,1500000US132150115003,132150115003,"Block Group 3, Census Tract 115, Muscogee County, Georgia",1657,1385,272,16.4152082076
4457,1500000US132150115004,132150115004,"Block Group 4, Census Tract 115, Muscogee County, Georgia",1241,1078,163,13.1345688961
4458,1500000US132150115005,132150115005,"Block Group 5, Census Tract 115, Muscogee County, Georgia",1127,677,450,39.9290150843
4459,1500000US132150115006,132150115006,"Block Group 6, Census Tract 115, Muscogee County, Georgia",538,492,46,8.55018587361
4460,1500000US132171001001,132171001001,"Block Group 1, Census Tract 1001, Newton County, Georgia",2455,2435,20,0.81466395112
4461,1500000US132171001002,132171001002,"Block Group 2, Census Tract 1001, Newton County, Georgia",3098,3053,45,1.45255003228
4462,1500000US132171001003,132171001003,"Block Group 3, Census Tract 1001, Newton County, Georgia",2795,2795,0,0.0
4463,1500000US132171001004,132171001004,"Block Group 4, Census Tract 1001, Newton County, Georgia",3070,2958,112,3.64820846906
4464,1500000US132171002011,132171002011,"Block Group 1, Census Tract 1002.01, Newton County, Georgia",1971,1971,0,0.0
4465,1500000US132171002012,132171002012,"Block Group 2, Census Tract 1002.01, Newton County, Georgia",1269,1201,68,5.3585500394
4466,1500000US132171002013,132171002013,"Block Group 3, Census Tract 1002.01, Newton County, Georgia",2814,2791,23,0.817341862118
4467,1500000US132171002021,132171002021,"Block Group 1, Census Tract 1002.02, Newton County, Georgia",2888,2862,26,0.90027700831
4468,1500000US132171002022,132171002022,"Block Group 2, Census Tract 1002.02, Newton County, Georgia",2158,2081,77,3.56811862836
4469,1500000US132171003001,132171003001,"Block Group 1, Census Tract 1003, Newton County, Georgia",2498,2110,388,15.5324259408
4470,1500000US132171003002,132171003002,"Block Group 2, Census Tract 1003, Newton County, Georgia",3125,2846,279,8.928
4471,1500000US132171003003,132171003003,"Block Group 3, Census Tract 1003, Newton County, Georgia",2442,2310,132,5.40540540541
4472,1500000US132171003004,132171003004,"Block Group 4, Census Tract 1003, Newton County, Georgia",1103,1103,0,0.0
4473,1500000US132171004001,132171004001,"Block Group 1, Census Tract 1004, Newton County, Georgia",2406,2207,199,8.27098919368
4474,1500000US132171004002,132171004002,"Block Group 2, Census Tract 1004, Newton County, Georgia",1171,1157,14,1.19555935098
4475,1500000US132171005011,132171005011,"Block Group 1, Census Tract 1005.01, Newton County, Georgia",5602,4918,684,12.2099250268
4476,1500000US132171005012,132171005012,"Block Group 2, Census Tract 1005.01, Newton County, Georgia",8924,8794,130,1.45674585388
4477,1500000US132171005013,132171005013,"Block Group 3, Census Tract 1005.01, Newton County, Georgia",978,836,142,14.5194274029
4478,1500000US132171005021,132171005021,"Block Group 1, Census Tract 1005.02, Newton County, Georgia",5362,5108,254,4.7370384185
4479,1500000US132171005022,132171005022,"Block Group 2, Census Tract 1005.02, Newton County, Georgia",3012,2634,378,12.5498007968
4480,1500000US132171006001,132171006001,"Block Group 1, Census Tract 1006, Newton County, Georgia",3640,3551,89,2.44505494505
4481,1500000US132171006002,132171006002,"Block Group 2, Census Tract 1006, Newton County, Georgia",1944,1781,163,8.38477366255
4482,1500000US132171007001,132171007001,"Block Group 1, Census Tract 1007, Newton County, Georgia",980,980,0,0.0
4483,1500000US132171007002,132171007002,"Block Group 2, Census Tract 1007, Newton County, Georgia",2435,2206,229,9.4045174538
4484,1500000US132171007003,132171007003,"Block Group 3, Census Tract 1007, Newton County, Georgia",2724,2636,88,3.23054331865
4485,1500000US132171008001,132171008001,"Block Group 1, Census Tract 1008, Newton County, Georgia",3847,3663,184,4.78294775149
4486,1500000US132171008002,132171008002,"Block Group 2, Census Tract 1008, Newton County, Georgia",5899,5899,0,0.0
4487,1500000US132171009011,132171009011,"Block Group 1, Census Tract 1009.01, Newton County, Georgia",4170,3943,227,5.44364508393
4488,1500000US132171009012,132171009012,"Block Group 2, Census Tract 1009.01, Newton County, Georgia",3445,3445,0,0.0
4489,1500000US132171009013,132171009013,"Block Group 3, Census Tract 1009.01, Newton County, Georgia",2419,2419,0,0.0
4490,1500000US132171009021,132171009021,"Block Group 1, Census Tract 1009.02, Newton County, Georgia",2960,2899,61,2.06081081081
4491,1500000US132171009022,132171009022,"Block Group 2, Census Tract 1009.02, Newton County, Georgia",2906,2384,522,17.9628355127
4492,1500000US132171009031,132171009031,"Block Group 1, Census Tract 1009.03, Newton County, Georgia",4924,4465,459,9.32168968318
4493,1500000US132171009032,132171009032,"Block Group 2, Census Tract 1009.03, Newton County, Georgia",1211,1181,30,2.47729149463
4494,1500000US132190301001,132190301001,"Block Group 1, Census Tract 301, Oconee County, Georgia",3854,3769,85,2.20550077841
4495,1500000US132190301002,132190301002,"Block Group 2, Census Tract 301, Oconee County, Georgia",4170,3866,304,7.29016786571
4496,1500000US132190301003,132190301003,"Block Group 3, Census Tract 301, Oconee County, Georgia",2061,1806,255,12.3726346434
4497,1500000US132190301004,132190301004,"Block Group 4, Census Tract 301, Oconee County, Georgia",1496,1485,11,0.735294117647
4498,1500000US132190302001,132190302001,"Block Group 1, Census Tract 302, Oconee County, Georgia",2637,2343,294,11.149032992
4499,1500000US132190302002,132190302002,"Block Group 2, Census Tract 302, Oconee County, Georgia",2876,2783,93,3.23365785814
4500,1500000US132190303001,132190303001,"Block Group 1, Census Tract 303, Oconee County, Georgia",3031,2866,165,5.44374793797
4501,1500000US132190303002,132190303002,"Block Group 2, Census Tract 303, Oconee County, Georgia",2141,2104,37,1.72816440915
4502,1500000US132190304001,132190304001,"Block Group 1, Census Tract 304, Oconee County, Georgia",1855,1792,63,3.39622641509
4503,1500000US132190304002,132190304002,"Block Group 2, Census Tract 304, Oconee County, Georgia",2160,2160,0,0.0
4504,1500000US132190304003,132190304003,"Block Group 3, Census Tract 304, Oconee County, Georgia",3227,3122,105,3.25379609544
4505,1500000US132190305001,132190305001,"Block Group 1, Census Tract 305, Oconee County, Georgia",2118,2080,38,1.79414542021
4506,1500000US132190306001,132190306001,"Block Group 1, Census Tract 306, Oconee County, Georgia",1923,1768,155,8.0603224129
4507,1500000US132190306002,132190306002,"Block Group 2, Census Tract 306, Oconee County, Georgia",851,851,0,0.0
4508,1500000US132219601001,132219601001,"Block Group 1, Census Tract 9601, Oglethorpe County, Georgia",816,775,41,5.02450980392
4509,1500000US132219601002,132219601002,"Block Group 2, Census Tract 9601, Oglethorpe County, Georgia",927,927,0,0.0
4510,1500000US132219602011,132219602011,"Block Group 1, Census Tract 9602.01, Oglethorpe County, Georgia",1879,1763,116,6.17349654071
4511,1500000US132219602012,132219602012,"Block Group 2, Census Tract 9602.01, Oglethorpe County, Georgia",1359,1352,7,0.515084621045
4512,1500000US132219602013,132219602013,"Block Group 3, Census Tract 9602.01, Oglethorpe County, Georgia",3459,3259,200,5.78201792426
4513,1500000US132219602021,132219602021,"Block Group 1, Census Tract 9602.02, Oglethorpe County, Georgia",1635,1542,93,5.6880733945
4514,1500000US132219602022,132219602022,"Block Group 2, Census Tract 9602.02, Oglethorpe County, Georgia",1051,1036,15,1.42721217888
4515,1500000US132219602023,132219602023,"Block Group 3, Census Tract 9602.02, Oglethorpe County, Georgia",1879,1850,29,1.54337413518
4516,1500000US132219603001,132219603001,"Block Group 1, Census Tract 9603, Oglethorpe County, Georgia",1683,1606,77,4.57516339869
4517,1500000US132231201011,132231201011,"Block Group 1, Census Tract 1201.01, Paulding County, Georgia",5869,5869,0,0.0
4518,1500000US132231201012,132231201012,"Block Group 2, Census Tract 1201.01, Paulding County, Georgia",4608,4359,249,5.40364583333
4519,1500000US132231201013,132231201013,"Block Group 3, Census Tract 1201.01, Paulding County, Georgia",1419,1389,30,2.11416490486
4520,1500000US132231201021,132231201021,"Block Group 1, Census Tract 1201.02, Paulding County, Georgia",5931,5227,704,11.8698364525
4521,1500000US132231201022,132231201022,"Block Group 2, Census Tract 1201.02, Paulding County, Georgia",5993,5697,296,4.93909561155
4522,1500000US132231201031,132231201031,"Block Group 1, Census Tract 1201.03, Paulding County, Georgia",2665,2391,274,10.2814258912
4523,1500000US132231201032,132231201032,"Block Group 2, Census Tract 1201.03, Paulding County, Georgia",6987,6844,143,2.04665807929
4524,1500000US132231201041,132231201041,"Block Group 1, Census Tract 1201.04, Paulding County, Georgia",2367,2349,18,0.760456273764
4525,1500000US132231202021,132231202021,"Block Group 1, Census Tract 1202.02, Paulding County, Georgia",5187,5105,82,1.58087526509
4526,1500000US132231202022,132231202022,"Block Group 2, Census Tract 1202.02, Paulding County, Georgia",2557,2272,285,11.1458740712
4527,1500000US132231202031,132231202031,"Block Group 1, Census Tract 1202.03, Paulding County, Georgia",2437,2356,81,3.32375871974
4528,1500000US132231202032,132231202032,"Block Group 2, Census Tract 1202.03, Paulding County, Georgia",2621,2576,45,1.71690194582
4529,1500000US132231202041,132231202041,"Block Group 1, Census Tract 1202.04, Paulding County, Georgia",3950,3837,113,2.86075949367
4530,1500000US132231202042,132231202042,"Block Group 2, Census Tract 1202.04, Paulding County, Georgia",2711,2623,88,3.24603467355
4531,1500000US132231203011,132231203011,"Block Group 1, Census Tract 1203.01, Paulding County, Georgia",3743,3592,151,4.03419716805
4532,1500000US132231203012,132231203012,"Block Group 2, Census Tract 1203.01, Paulding County, Georgia",1546,1383,163,10.5433376455
4533,1500000US132231203021,132231203021,"Block Group 1, Census Tract 1203.02, Paulding County, Georgia",2286,2137,149,6.51793525809
4534,1500000US132231203022,132231203022,"Block Group 2, Census Tract 1203.02, Paulding County, Georgia",3949,3860,89,2.25373512282
4535,1500000US132231203023,132231203023,"Block Group 3, Census Tract 1203.02, Paulding County, Georgia",4031,3445,586,14.5373356487
4536,1500000US132231203024,132231203024,"Block Group 4, Census Tract 1203.02, Paulding County, Georgia",3747,2576,1171,31.2516680011
4537,1500000US132231203031,132231203031,"Block Group 1, Census Tract 1203.03, Paulding County, Georgia",1833,1797,36,1.96399345336
4538,1500000US132231204001,132231204001,"Block Group 1, Census Tract 1204, Paulding County, Georgia",7050,6897,153,2.17021276596
4539,1500000US132231204002,132231204002,"Block Group 2, Census Tract 1204, Paulding County, Georgia",5743,5654,89,1.54971269371
4540,1500000US132231204003,132231204003,"Block Group 3, Census Tract 1204, Paulding County, Georgia",1775,1696,79,4.45070422535
4541,1500000US132231204004,132231204004,"Block Group 4, Census Tract 1204, Paulding County, Georgia",3735,3735,0,0.0
4542,1500000US132231205011,132231205011,"Block Group 1, Census Tract 1205.01, Paulding County, Georgia",3706,3109,597,16.1090124123
4543,1500000US132231205012,132231205012,"Block Group 2, Census Tract 1205.01, Paulding County, Georgia",2506,2460,46,1.83559457302
4544,1500000US132231205021,132231205021,"Block Group 1, Census Tract 1205.02, Paulding County, Georgia",1589,1589,0,0.0
4545,1500000US132231205022,132231205022,"Block Group 2, Census Tract 1205.02, Paulding County, Georgia",1459,1373,86,5.89444825223
4546,1500000US132231205023,132231205023,"Block Group 3, Census Tract 1205.02, Paulding County, Georgia",2899,2704,195,6.7264573991
4547,1500000US132231205024,132231205024,"Block Group 4, Census Tract 1205.02, Paulding County, Georgia",1675,1675,0,0.0
4548,1500000US132231205025,132231205025,"Block Group 5, Census Tract 1205.02, Paulding County, Georgia",1401,1167,234,16.7023554604
4549,1500000US132231205031,132231205031,"Block Group 1, Census Tract 1205.03, Paulding County, Georgia",3938,3851,87,2.2092432707
4550,1500000US132231205032,132231205032,"Block Group 2, Census Tract 1205.03, Paulding County, Georgia",1318,1292,26,1.97268588771
4551,1500000US132231206011,132231206011,"Block Group 1, Census Tract 1206.01, Paulding County, Georgia",2504,2089,415,16.5734824281
4552,1500000US132231206012,132231206012,"Block Group 2, Census Tract 1206.01, Paulding County, Georgia",1888,1814,74,3.91949152542
4553,1500000US132231206021,132231206021,"Block Group 1, Census Tract 1206.02, Paulding County, Georgia",1035,949,86,8.30917874396
4554,1500000US132231206022,132231206022,"Block Group 2, Census Tract 1206.02, Paulding County, Georgia",3506,3427,79,2.25328009127
4555,1500000US132231206023,132231206023,"Block Group 3, Census Tract 1206.02, Paulding County, Georgia",1904,1880,24,1.26050420168
4556,1500000US132231206024,132231206024,"Block Group 4, Census Tract 1206.02, Paulding County, Georgia",3272,3051,221,6.75427872861
4557,1500000US132231206031,132231206031,"Block Group 1, Census Tract 1206.03, Paulding County, Georgia",3578,3321,257,7.18278367803
4558,1500000US132231206032,132231206032,"Block Group 2, Census Tract 1206.03, Paulding County, Georgia",2622,2458,164,6.25476735317
4559,1500000US132231206041,132231206041,"Block Group 1, Census Tract 1206.04, Paulding County, Georgia",2501,2476,25,0.999600159936
4560,1500000US132231206042,132231206042,"Block Group 2, Census Tract 1206.04, Paulding County, Georgia",3142,2893,249,7.92488860598
4561,1500000US132231206051,132231206051,"Block Group 1, Census Tract 1206.05, Paulding County, Georgia",4715,4625,90,1.90880169671
4562,1500000US132231206052,132231206052,"Block Group 2, Census Tract 1206.05, Paulding County, Georgia",1502,1448,54,3.59520639148
4563,1500000US132250401011,132250401011,"Block Group 1, Census Tract 401.01, Peach County, Georgia",1695,1695,0,0.0
4564,1500000US132250401021,132250401021,"Block Group 1, Census Tract 401.02, Peach County, Georgia",3609,3452,157,4.35023552231
4565,1500000US132250401022,132250401022,"Block Group 2, Census Tract 401.02, Peach County, Georgia",1682,1682,0,0.0
4566,1500000US132250401023,132250401023,"Block Group 3, Census Tract 401.02, Peach County, Georgia",3420,3420,0,0.0
4567,1500000US132250401024,132250401024,"Block Group 4, Census Tract 401.02, Peach County, Georgia",1303,1303,0,0.0
4568,1500000US132250402001,132250402001,"Block Group 1, Census Tract 402, Peach County, Georgia",2304,1944,360,15.625
4569,1500000US132250402002,132250402002,"Block Group 2, Census Tract 402, Peach County, Georgia",2262,1651,611,27.0114942529
4570,1500000US132250403011,132250403011,"Block Group 1, Census Tract 403.01, Peach County, Georgia",1624,1275,349,21.4901477833
4571,1500000US132250403012,132250403012,"Block Group 2, Census Tract 403.01, Peach County, Georgia",1021,831,190,18.6092066601
4572,1500000US132250403021,132250403021,"Block Group 1, Census Tract 403.02, Peach County, Georgia",2115,1942,173,8.17966903073
4573,1500000US132250404001,132250404001,"Block Group 1, Census Tract 404, Peach County, Georgia",4285,4175,110,2.56709451575
4574,1500000US132250404002,132250404002,"Block Group 2, Census Tract 404, Peach County, Georgia",1766,1766,0,0.0
4575,1500000US132270501001,132270501001,"Block Group 1, Census Tract 501, Pickens County, Georgia",2017,1867,150,7.43678730788
4576,1500000US132270501002,132270501002,"Block Group 2, Census Tract 501, Pickens County, Georgia",1747,1747,0,0.0
4577,1500000US132270501003,132270501003,"Block Group 3, Census Tract 501, Pickens County, Georgia",1355,1355,0,0.0
4578,1500000US132270502001,132270502001,"Block Group 1, Census Tract 502, Pickens County, Georgia",1462,1462,0,0.0
4579,1500000US132270502002,132270502002,"Block Group 2, Census Tract 502, Pickens County, Georgia",2056,1994,62,3.01556420233
4580,1500000US132270502003,132270502003,"Block Group 3, Census Tract 502, Pickens County, Georgia",997,730,267,26.7803410231
4581,1500000US132270502004,132270502004,"Block Group 4, Census Tract 502, Pickens County, Georgia",1751,1595,156,8.90919474586
4582,1500000US132270503001,132270503001,"Block Group 1, Census Tract 503, Pickens County, Georgia",1761,1728,33,1.87393526405
4583,1500000US132270503002,132270503002,"Block Group 2, Census Tract 503, Pickens County, Georgia",2516,2516,0,0.0
4584,1500000US132270504001,132270504001,"Block Group 1, Census Tract 504, Pickens County, Georgia",1943,1909,34,1.74987133299
4585,1500000US132270504002,132270504002,"Block Group 2, Census Tract 504, Pickens County, Georgia",2014,2002,12,0.595829195631
4586,1500000US132270505001,132270505001,"Block Group 1, Census Tract 505, Pickens County, Georgia",1694,1569,125,7.37898465171
4587,1500000US132270505002,132270505002,"Block Group 2, Census Tract 505, Pickens County, Georgia",2686,2671,15,0.558451228593
4588,1500000US132270506001,132270506001,"Block Group 1, Census Tract 506, Pickens County, Georgia",1750,1750,0,0.0
4589,1500000US132270506002,132270506002,"Block Group 2, Census Tract 506, Pickens County, Georgia",518,518,0,0.0
4590,1500000US132270506003,132270506003,"Block Group 3, Census Tract 506, Pickens County, Georgia",1741,1741,0,0.0
4591,1500000US132270506004,132270506004,"Block Group 4, Census Tract 506, Pickens County, Georgia",1732,1672,60,3.46420323326
4592,1500000US132299601001,132299601001,"Block Group 1, Census Tract 9601, Pierce County, Georgia",1349,1235,114,8.45070422535
4593,1500000US132299601002,132299601002,"Block Group 2, Census Tract 9601, Pierce County, Georgia",1283,1257,26,2.02650038971
4594,1500000US132299602001,132299602001,"Block Group 1, Census Tract 9602, Pierce County, Georgia",988,824,164,16.5991902834
4595,1500000US132299602002,132299602002,"Block Group 2, Census Tract 9602, Pierce County, Georgia",899,680,219,24.3604004449
4596,1500000US132299603001,132299603001,"Block Group 1, Census Tract 9603, Pierce County, Georgia",2194,2099,95,4.32999088423
4597,1500000US132299603002,132299603002,"Block Group 2, Census Tract 9603, Pierce County, Georgia",1424,1268,156,10.9550561798
4598,1500000US132299603003,132299603003,"Block Group 3, Census Tract 9603, Pierce County, Georgia",1512,1512,0,0.0
4599,1500000US132299603004,132299603004,"Block Group 4, Census Tract 9603, Pierce County, Georgia",1492,1468,24,1.60857908847
4600,1500000US132299604001,132299604001,"Block Group 1, Census Tract 9604, Pierce County, Georgia",1696,1595,101,5.95518867925
4601,1500000US132299604002,132299604002,"Block Group 2, Census Tract 9604, Pierce County, Georgia",1581,1563,18,1.1385199241
4602,1500000US132299604003,132299604003,"Block Group 3, Census Tract 9604, Pierce County, Georgia",1383,1383,0,0.0
4603,1500000US132299604004,132299604004,"Block Group 4, Census Tract 9604, Pierce County, Georgia",3133,3080,53,1.69166932652
4604,1500000US132310101001,132310101001,"Block Group 1, Census Tract 101, Pike County, Georgia",2486,2463,23,0.925181013677
4605,1500000US132310101002,132310101002,"Block Group 2, Census Tract 101, Pike County, Georgia",2290,2265,25,1.09170305677
4606,1500000US132310101003,132310101003,"Block Group 3, Census Tract 101, Pike County, Georgia",2157,2119,38,1.76170607325
4607,1500000US132310102001,132310102001,"Block Group 1, Census Tract 102, Pike County, Georgia",3516,3459,57,1.62116040956
4608,1500000US132310103001,132310103001,"Block Group 1, Census Tract 103, Pike County, Georgia",1531,1483,48,3.13520574788
4609,1500000US132310103002,132310103002,"Block Group 2, Census Tract 103, Pike County, Georgia",2594,2568,26,1.00231303007
4610,1500000US132310104001,132310104001,"Block Group 1, Census Tract 104, Pike County, Georgia",1386,1378,8,0.577200577201
4611,1500000US132310104002,132310104002,"Block Group 2, Census Tract 104, Pike County, Georgia",1852,1827,25,1.34989200864
4612,1500000US132330101001,132330101001,"Block Group 1, Census Tract 101, Polk County, Georgia",1342,1322,20,1.49031296572
4613,1500000US132330101002,132330101002,"Block Group 2, Census Tract 101, Polk County, Georgia",852,849,3,0.352112676056
4614,1500000US132330101003,132330101003,"Block Group 3, Census Tract 101, Polk County, Georgia",1510,1289,221,14.6357615894
4615,1500000US132330101004,132330101004,"Block Group 4, Census Tract 101, Polk County, Georgia",1265,1265,0,0.0
4616,1500000US132330102001,132330102001,"Block Group 1, Census Tract 102, Polk County, Georgia",1679,1520,159,9.46992257296
4617,1500000US132330102002,132330102002,"Block Group 2, Census Tract 102, Polk County, Georgia",1810,1759,51,2.81767955801
4618,1500000US132330102003,132330102003,"Block Group 3, Census Tract 102, Polk County, Georgia",1887,1156,731,38.7387387387
4619,1500000US132330102004,132330102004,"Block Group 4, Census Tract 102, Polk County, Georgia",1415,1327,88,6.21908127208
4620,1500000US132330102005,132330102005,"Block Group 5, Census Tract 102, Polk County, Georgia",1126,721,405,35.9680284192
4621,1500000US132330103001,132330103001,"Block Group 1, Census Tract 103, Polk County, Georgia",1428,1289,139,9.73389355742
4622,1500000US132330103002,132330103002,"Block Group 2, Census Tract 103, Polk County, Georgia",1318,1201,117,8.87708649469
4623,1500000US132330103003,132330103003,"Block Group 3, Census Tract 103, Polk County, Georgia",2245,1050,1195,53.2293986637
4624,1500000US132330104001,132330104001,"Block Group 1, Census Tract 104, Polk County, Georgia",1341,1295,46,3.4302759135
4625,1500000US132330104002,132330104002,"Block Group 2, Census Tract 104, Polk County, Georgia",1101,1095,6,0.544959128065
4626,1500000US132330104003,132330104003,"Block Group 3, Census Tract 104, Polk County, Georgia",1351,877,474,35.0851221318
4627,1500000US132330104004,132330104004,"Block Group 4, Census Tract 104, Polk County, Georgia",1072,923,149,13.8992537313
4628,1500000US132330104005,132330104005,"Block Group 5, Census Tract 104, Polk County, Georgia",1355,934,421,31.0701107011
4629,1500000US132330105001,132330105001,"Block Group 1, Census Tract 105, Polk County, Georgia",1517,1507,10,0.659195781147
4630,1500000US132330105002,132330105002,"Block Group 2, Census Tract 105, Polk County, Georgia",1065,1006,59,5.53990610329
4631,1500000US132330105003,132330105003,"Block Group 3, Census Tract 105, Polk County, Georgia",539,210,329,61.038961039
4632,1500000US132330105004,132330105004,"Block Group 4, Census Tract 105, Polk County, Georgia",1005,751,254,25.2736318408
4633,1500000US132330105005,132330105005,"Block Group 5, Census Tract 105, Polk County, Georgia",711,484,227,31.9268635724
4634,1500000US132330105006,132330105006,"Block Group 6, Census Tract 105, Polk County, Georgia",873,873,0,0.0
4635,1500000US132330106001,132330106001,"Block Group 1, Census Tract 106, Polk County, Georgia",1194,1128,66,5.52763819095
4636,1500000US132330106002,132330106002,"Block Group 2, Census Tract 106, Polk County, Georgia",1988,1988,0,0.0
4637,1500000US132330106003,132330106003,"Block Group 3, Census Tract 106, Polk County, Georgia",1455,1455,0,0.0
4638,1500000US132330106004,132330106004,"Block Group 4, Census Tract 106, Polk County, Georgia",1279,1279,0,0.0
4639,1500000US132330107001,132330107001,"Block Group 1, Census Tract 107, Polk County, Georgia",1585,1560,25,1.57728706625
4640,1500000US132330107002,132330107002,"Block Group 2, Census Tract 107, Polk County, Georgia",954,898,56,5.87002096436
4641,1500000US132330107003,132330107003,"Block Group 3, Census Tract 107, Polk County, Georgia",930,930,0,0.0
4642,1500000US132330107004,132330107004,"Block Group 4, Census Tract 107, Polk County, Georgia",1053,1053,0,0.0
4643,1500000US132330107005,132330107005,"Block Group 5, Census Tract 107, Polk County, Georgia",970,970,0,0.0
4644,1500000US132359501001,132359501001,"Block Group 1, Census Tract 9501, Pulaski County, Georgia",2222,2049,173,7.78577857786
4645,1500000US132359501002,132359501002,"Block Group 2, Census Tract 9501, Pulaski County, Georgia",767,734,33,4.30247718383
4646,1500000US132359502001,132359502001,"Block Group 1, Census Tract 9502, Pulaski County, Georgia",1390,1390,0,0.0
4647,1500000US132359502002,132359502002,"Block Group 2, Census Tract 9502, Pulaski County, Georgia",702,702,0,0.0
4648,1500000US132359502003,132359502003,"Block Group 3, Census Tract 9502, Pulaski County, Georgia",941,941,0,0.0
4649,1500000US132359502004,132359502004,"Block Group 4, Census Tract 9502, Pulaski County, Georgia",1016,1016,0,0.0
4650,1500000US132359502005,132359502005,"Block Group 5, Census Tract 9502, Pulaski County, Georgia",1192,1192,0,0.0
4651,1500000US132359502006,132359502006,"Block Group 6, Census Tract 9502, Pulaski County, Georgia",1906,1584,322,16.8940188877
4652,1500000US132359503001,132359503001,"Block Group 1, Census Tract 9503, Pulaski County, Georgia",1454,1441,13,0.894085281981
4653,1500000US132379601011,132379601011,"Block Group 1, Census Tract 9601.01, Putnam County, Georgia",1047,1047,0,0.0
4654,1500000US132379601012,132379601012,"Block Group 2, Census Tract 9601.01, Putnam County, Georgia",764,647,117,15.3141361257
4655,1500000US132379601013,132379601013,"Block Group 3, Census Tract 9601.01, Putnam County, Georgia",1402,1402,0,0.0
4656,1500000US132379601021,132379601021,"Block Group 1, Census Tract 9601.02, Putnam County, Georgia",2615,2526,89,3.4034416826
4657,1500000US132379601022,132379601022,"Block Group 2, Census Tract 9601.02, Putnam County, Georgia",2881,2417,464,16.105518917
4658,1500000US132379602011,132379602011,"Block Group 1, Census Tract 9602.01, Putnam County, Georgia",1147,1003,144,12.5544899738
4659,1500000US132379602021,132379602021,"Block Group 1, Census Tract 9602.02, Putnam County, Georgia",942,739,203,21.5498938429
4660,1500000US132379602022,132379602022,"Block Group 2, Census Tract 9602.02, Putnam County, Georgia",2008,2006,2,0.0996015936255
4661,1500000US132379602023,132379602023,"Block Group 3, Census Tract 9602.02, Putnam County, Georgia",910,910,0,0.0
4662,1500000US132379602024,132379602024,"Block Group 4, Census Tract 9602.02, Putnam County, Georgia",1024,1024,0,0.0
4663,1500000US132379602025,132379602025,"Block Group 5, Census Tract 9602.02, Putnam County, Georgia",1105,762,343,31.0407239819
4664,1500000US132379602026,132379602026,"Block Group 6, Census Tract 9602.02, Putnam County, Georgia",555,555,0,0.0
4665,1500000US132379602027,132379602027,"Block Group 7, Census Tract 9602.02, Putnam County, Georgia",582,582,0,0.0
4666,1500000US132379603001,132379603001,"Block Group 1, Census Tract 9603, Putnam County, Georgia",1355,1324,31,2.28782287823
4667,1500000US132379603002,132379603002,"Block Group 2, Census Tract 9603, Putnam County, Georgia",715,697,18,2.51748251748
4668,1500000US132379603003,132379603003,"Block Group 3, Census Tract 9603, Putnam County, Georgia",581,581,0,0.0
4669,1500000US132379603004,132379603004,"Block Group 4, Census Tract 9603, Putnam County, Georgia",1614,1614,0,0.0
4670,1500000US132399603001,132399603001,"Block Group 1, Census Tract 9603, Quitman County, Georgia",1181,1181,0,0.0
