,ID,ID2,GEOGRAPHY,EST_T,EST_T_WHITE_ALONE,EST_T_BLACK_OR_AFRICAN_AMERICAN_ALONE,EST_T_AMERICAN_INDIAN_ALASKA_NATIVE_ALONE,EST_T_ASIAN_ALONE,EST_T_NATIVE_HAWAIIAN_OTHER_PACIFIC_ISLANDER_ALONE,EST_T_SOME_OTHER_RACE_ALONE,EST_T_TWO_RACES,PCT_EST_T_WHITE_ALONE,PCT_EST_T_BLACK_OR_AFRICAN_AMERICAN_ALONE,PCT_EST_T_AMERICAN_INDIAN_ALASKA_NATIVE_ALONE,PCT_EST_T_ASIAN_ALONE,PCT_EST_T_NATIVE_HAWAIIAN_OTHER_PACIFIC_ISLANDER_ALONE,PCT_EST_T_SOME_OTHER_RACE_ALONE,PCT_EST_T_TWO_RACES
3937,1500000US131639601003,131639601003,"Block Group 3, Census Tract 9601, Jefferson County, Georgia",780,517,217,0,0,0,0,92,66.2820512821,27.8205128205,0.0,0.0,0.0,0.0,11.7948717949
3938,1500000US131639601004,131639601004,"Block Group 4, Census Tract 9601, Jefferson County, Georgia",1154,725,424,0,5,0,0,0,62.8249566724,36.7417677643,0.0,0.433275563258,0.0,0.0,0.0
3939,1500000US131639601005,131639601005,"Block Group 5, Census Tract 9601, Jefferson County, Georgia",1200,175,1019,0,0,0,0,12,14.5833333333,84.9166666667,0.0,0.0,0.0,0.0,1.0
3940,1500000US131639602001,131639602001,"Block Group 1, Census Tract 9602, Jefferson County, Georgia",1192,728,439,11,0,0,10,8,61.0738255034,36.8288590604,0.922818791946,0.0,0.0,0.838926174497,0.671140939597
3941,1500000US131639602002,131639602002,"Block Group 2, Census Tract 9602, Jefferson County, Georgia",996,732,259,0,1,0,0,8,73.4939759036,26.0040160643,0.0,0.100401606426,0.0,0.0,0.803212851406
3942,1500000US131639603001,131639603001,"Block Group 1, Census Tract 9603, Jefferson County, Georgia",814,475,339,0,0,0,0,0,58.3538083538,41.6461916462,0.0,0.0,0.0,0.0,0.0
3943,1500000US131639603002,131639603002,"Block Group 2, Census Tract 9603, Jefferson County, Georgia",772,218,546,0,0,0,4,8,28.2383419689,70.725388601,0.0,0.0,0.0,0.518134715026,1.03626943005
3944,1500000US131639603003,131639603003,"Block Group 3, Census Tract 9603, Jefferson County, Georgia",1049,544,505,0,0,0,0,0,51.8589132507,48.1410867493,0.0,0.0,0.0,0.0,0.0
3945,1500000US131639603004,131639603004,"Block Group 4, Census Tract 9603, Jefferson County, Georgia",1345,80,1265,0,0,0,0,0,5.94795539033,94.0520446097,0.0,0.0,0.0,0.0,0.0
3946,1500000US131639603005,131639603005,"Block Group 5, Census Tract 9603, Jefferson County, Georgia",1199,409,753,0,0,0,37,0,34.1117597998,62.8023352794,0.0,0.0,0.0,3.08590492077,0.0
3947,1500000US131639603006,131639603006,"Block Group 6, Census Tract 9603, Jefferson County, Georgia",574,278,268,6,0,0,0,44,48.4320557491,46.6898954704,1.04529616725,0.0,0.0,0.0,7.66550522648
3948,1500000US131639604001,131639604001,"Block Group 1, Census Tract 9604, Jefferson County, Georgia",1165,565,600,0,0,0,0,0,48.4978540773,51.5021459227,0.0,0.0,0.0,0.0,0.0
3949,1500000US131639604002,131639604002,"Block Group 2, Census Tract 9604, Jefferson County, Georgia",900,214,682,0,0,0,0,8,23.7777777778,75.7777777778,0.0,0.0,0.0,0.0,0.888888888889
3950,1500000US131639604003,131639604003,"Block Group 3, Census Tract 9604, Jefferson County, Georgia",831,35,729,0,0,0,67,0,4.21179302046,87.725631769,0.0,0.0,0.0,8.06257521059,0.0
3951,1500000US131639604004,131639604004,"Block Group 4, Census Tract 9604, Jefferson County, Georgia",699,370,329,0,0,0,0,0,52.9327610873,47.0672389127,0.0,0.0,0.0,0.0,0.0
3952,1500000US131659601001,131659601001,"Block Group 1, Census Tract 9601, Jenkins County, Georgia",2029,1917,63,0,0,0,49,0,94.4800394283,3.10497782159,0.0,0.0,0.0,2.41498275012,0.0
3953,1500000US131659601002,131659601002,"Block Group 2, Census Tract 9601, Jenkins County, Georgia",1319,425,894,0,0,0,0,0,32.2213798332,67.7786201668,0.0,0.0,0.0,0.0,0.0
3954,1500000US131659601003,131659601003,"Block Group 3, Census Tract 9601, Jenkins County, Georgia",728,307,421,0,0,0,0,0,42.1703296703,57.8296703297,0.0,0.0,0.0,0.0,0.0
3955,1500000US131659601004,131659601004,"Block Group 4, Census Tract 9601, Jenkins County, Georgia",449,385,64,0,0,0,0,0,85.7461024499,14.2538975501,0.0,0.0,0.0,0.0,0.0
3956,1500000US131659601005,131659601005,"Block Group 5, Census Tract 9601, Jenkins County, Georgia",824,455,237,0,0,0,0,264,55.2184466019,28.7621359223,0.0,0.0,0.0,0.0,32.0388349515
3957,1500000US131659601006,131659601006,"Block Group 6, Census Tract 9601, Jenkins County, Georgia",723,343,380,0,0,0,0,0,47.4412171508,52.5587828492,0.0,0.0,0.0,0.0,0.0
3958,1500000US131659602001,131659602001,"Block Group 1, Census Tract 9602, Jenkins County, Georgia",1298,712,512,0,8,0,0,132,54.8536209553,39.4453004622,0.0,0.616332819723,0.0,0.0,10.1694915254
3959,1500000US131659602002,131659602002,"Block Group 2, Census Tract 9602, Jenkins County, Georgia",1552,1045,421,0,12,0,74,0,67.3324742268,27.1262886598,0.0,0.773195876289,0.0,4.76804123711,0.0
3960,1500000US131679601001,131679601001,"Block Group 1, Census Tract 9601, Johnson County, Georgia",1260,1236,22,0,2,0,0,0,98.0952380952,1.74603174603,0.0,0.15873015873,0.0,0.0,0.0
3961,1500000US131679601002,131679601002,"Block Group 2, Census Tract 9601, Johnson County, Georgia",1431,1176,227,0,0,0,0,56,82.180293501,15.8630328442,0.0,0.0,0.0,0.0,3.91334730957
3962,1500000US131679602001,131679602001,"Block Group 1, Census Tract 9602, Johnson County, Georgia",942,628,312,0,0,0,2,0,66.6666666667,33.1210191083,0.0,0.0,0.0,0.212314225053,0.0
3963,1500000US131679602002,131679602002,"Block Group 2, Census Tract 9602, Johnson County, Georgia",1183,286,717,0,137,0,0,86,24.1758241758,60.6086221471,0.0,11.5807269653,0.0,0.0,7.2696534235
3964,1500000US131679602003,131679602003,"Block Group 3, Census Tract 9602, Johnson County, Georgia",1732,859,873,0,0,0,0,0,49.5958429561,50.4041570439,0.0,0.0,0.0,0.0,0.0
3965,1500000US131679602004,131679602004,"Block Group 4, Census Tract 9602, Johnson County, Georgia",1473,605,868,0,0,0,0,0,41.072640869,58.927359131,0.0,0.0,0.0,0.0,0.0
3966,1500000US131679603001,131679603001,"Block Group 1, Census Tract 9603, Johnson County, Georgia",962,701,243,0,0,0,0,36,72.869022869,25.2598752599,0.0,0.0,0.0,0.0,3.7422037422
3967,1500000US131679603002,131679603002,"Block Group 2, Census Tract 9603, Johnson County, Georgia",811,638,122,0,42,0,0,18,78.6683107275,15.0431565968,0.0,5.17879161529,0.0,0.0,2.21948212084
3968,1500000US131690301011,131690301011,"Block Group 1, Census Tract 301.01, Jones County, Georgia",2598,2243,187,0,161,0,0,14,86.3356428022,7.19784449577,0.0,6.19707467283,0.0,0.0,0.538876058507
3969,1500000US131690301031,131690301031,"Block Group 1, Census Tract 301.03, Jones County, Georgia",2474,2013,419,0,0,0,5,74,81.3662085691,16.9361358124,0.0,0.0,0.0,0.202101859337,2.99110751819
3970,1500000US131690301041,131690301041,"Block Group 1, Census Tract 301.04, Jones County, Georgia",4738,2410,2304,0,15,0,0,18,50.865344027,48.6281131279,0.0,0.316589278176,0.0,0.0,0.379907133812
3971,1500000US131690301042,131690301042,"Block Group 2, Census Tract 301.04, Jones County, Georgia",2716,1821,849,0,33,0,0,26,67.0471281296,31.2592047128,0.0,1.21502209131,0.0,0.0,0.957290132548
3972,1500000US131690302001,131690302001,"Block Group 1, Census Tract 302, Jones County, Georgia",2151,1142,999,0,4,0,0,12,53.0915853092,46.4435146444,0.0,0.185960018596,0.0,0.0,0.557880055788
3973,1500000US131690302002,131690302002,"Block Group 2, Census Tract 302, Jones County, Georgia",1414,1088,326,0,0,0,0,0,76.9448373409,23.0551626591,0.0,0.0,0.0,0.0,0.0
3974,1500000US131690303011,131690303011,"Block Group 1, Census Tract 303.01, Jones County, Georgia",2088,1272,771,0,0,0,28,34,60.9195402299,36.9252873563,0.0,0.0,0.0,1.34099616858,1.62835249042
3975,1500000US131690303012,131690303012,"Block Group 2, Census Tract 303.01, Jones County, Georgia",4754,3746,898,7,0,0,0,206,78.7968026925,18.8893563315,0.147244425747,0.0,0.0,0.0,4.33319310055
3976,1500000US131690303021,131690303021,"Block Group 1, Census Tract 303.02, Jones County, Georgia",938,635,281,0,0,0,0,44,67.697228145,29.9573560768,0.0,0.0,0.0,0.0,4.6908315565
3977,1500000US131690303022,131690303022,"Block Group 2, Census Tract 303.02, Jones County, Georgia",2277,2110,167,0,0,0,0,0,92.665788318,7.33421168204,0.0,0.0,0.0,0.0,0.0
3978,1500000US131690303023,131690303023,"Block Group 3, Census Tract 303.02, Jones County, Georgia",2590,2379,187,0,0,0,0,48,91.8532818533,7.22007722008,0.0,0.0,0.0,0.0,1.85328185328
3979,1500000US131719701001,131719701001,"Block Group 1, Census Tract 9701, Lamar County, Georgia",2540,2101,239,0,0,0,0,400,82.7165354331,9.4094488189,0.0,0.0,0.0,0.0,15.7480314961
3980,1500000US131719701002,131719701002,"Block Group 2, Census Tract 9701, Lamar County, Georgia",2789,2326,463,0,0,0,0,0,83.3990677662,16.6009322338,0.0,0.0,0.0,0.0,0.0
3981,1500000US131719701003,131719701003,"Block Group 3, Census Tract 9701, Lamar County, Georgia",1828,1791,31,0,3,0,1,4,97.9759299781,1.69584245077,0.0,0.164113785558,0.0,0.054704595186,0.218818380744
3982,1500000US131719702001,131719702001,"Block Group 1, Census Tract 9702, Lamar County, Georgia",2432,1279,1069,0,49,0,0,70,52.5904605263,43.9555921053,0.0,2.01480263158,0.0,0.0,2.87828947368
3983,1500000US131719702002,131719702002,"Block Group 2, Census Tract 9702, Lamar County, Georgia",1735,580,904,0,16,0,10,450,33.4293948127,52.1037463977,0.0,0.922190201729,0.0,0.576368876081,25.9365994236
3984,1500000US131719702003,131719702003,"Block Group 3, Census Tract 9702, Lamar County, Georgia",1324,896,428,0,0,0,0,0,67.6737160121,32.3262839879,0.0,0.0,0.0,0.0,0.0
3985,1500000US131719702004,131719702004,"Block Group 4, Census Tract 9702, Lamar County, Georgia",646,455,154,31,6,0,0,0,70.4334365325,23.8390092879,4.79876160991,0.928792569659,0.0,0.0,0.0
3986,1500000US131719702005,131719702005,"Block Group 5, Census Tract 9702, Lamar County, Georgia",701,296,405,0,0,0,0,0,42.2253922967,57.7746077033,0.0,0.0,0.0,0.0,0.0
3987,1500000US131719703001,131719703001,"Block Group 1, Census Tract 9703, Lamar County, Georgia",1214,407,786,0,6,0,0,30,33.5255354201,64.744645799,0.0,0.494233937397,0.0,0.0,2.47116968699
3988,1500000US131719703002,131719703002,"Block Group 2, Census Tract 9703, Lamar County, Georgia",1049,781,221,0,37,0,0,20,74.4518589133,21.0676835081,0.0,3.52716873213,0.0,0.0,1.90657769304
3989,1500000US131719703003,131719703003,"Block Group 3, Census Tract 9703, Lamar County, Georgia",854,248,579,0,0,0,0,54,29.0398126464,67.7985948478,0.0,0.0,0.0,0.0,6.32318501171
3990,1500000US131719703004,131719703004,"Block Group 4, Census Tract 9703, Lamar County, Georgia",1002,698,255,9,0,0,8,64,69.6606786427,25.4491017964,0.898203592814,0.0,0.0,0.798403193613,6.3872255489
3991,1500000US131739501001,131739501001,"Block Group 1, Census Tract 9501, Lanier County, Georgia",712,586,59,0,9,0,0,116,82.3033707865,8.28651685393,0.0,1.26404494382,0.0,0.0,16.2921348315
3992,1500000US131739501002,131739501002,"Block Group 2, Census Tract 9501, Lanier County, Georgia",1254,1094,138,0,0,0,0,44,87.2408293461,11.004784689,0.0,0.0,0.0,0.0,3.50877192982
3993,1500000US131739502001,131739502001,"Block Group 1, Census Tract 9502, Lanier County, Georgia",1329,1087,217,0,25,0,0,0,81.7908201655,16.3280662152,0.0,1.88111361926,0.0,0.0,0.0
3994,1500000US131739502002,131739502002,"Block Group 2, Census Tract 9502, Lanier County, Georgia",1795,406,1376,0,0,0,7,12,22.6183844011,76.6573816156,0.0,0.0,0.0,0.389972144847,0.66852367688
3995,1500000US131739502003,131739502003,"Block Group 3, Census Tract 9502, Lanier County, Georgia",1137,818,284,0,14,0,0,42,71.9437115215,24.9780123131,0.0,1.23131046614,0.0,0.0,3.69393139842
3996,1500000US131739502004,131739502004,"Block Group 4, Census Tract 9502, Lanier County, Georgia",3063,2754,178,0,36,0,95,0,89.9118511263,5.81129611492,0.0,1.17531831538,0.0,3.10153444336,0.0
3997,1500000US131739502005,131739502005,"Block Group 5, Census Tract 9502, Lanier County, Georgia",1113,790,323,0,0,0,0,0,70.9793351303,29.0206648697,0.0,0.0,0.0,0.0,0.0
3998,1500000US131759501001,131759501001,"Block Group 1, Census Tract 9501, Laurens County, Georgia",1847,1503,316,0,0,0,14,28,81.3752030319,17.1088251218,0.0,0.0,0.0,0.757985923119,1.51597184624
3999,1500000US131759501002,131759501002,"Block Group 2, Census Tract 9501, Laurens County, Georgia",1317,766,527,0,0,0,10,28,58.1624905087,40.0151860289,0.0,0.0,0.0,0.759301442673,2.12604403948
4000,1500000US131759502011,131759502011,"Block Group 1, Census Tract 9502.01, Laurens County, Georgia",1921,1500,347,29,30,0,0,30,78.0843310776,18.0635085893,1.50963040083,1.56168662155,0.0,0.0,1.56168662155
4001,1500000US131759502012,131759502012,"Block Group 2, Census Tract 9502.01, Laurens County, Georgia",2750,1873,788,0,60,0,0,58,68.1090909091,28.6545454545,0.0,2.18181818182,0.0,0.0,2.10909090909
4002,1500000US131759502021,131759502021,"Block Group 1, Census Tract 9502.02, Laurens County, Georgia",2023,1032,838,0,116,0,0,74,51.0133465151,41.4236282748,0.0,5.73405832921,0.0,0.0,3.65793376174
4003,1500000US131759502022,131759502022,"Block Group 2, Census Tract 9502.02, Laurens County, Georgia",2321,1773,345,0,60,0,132,22,76.38948729,14.8642826368,0.0,2.58509263249,0.0,5.68720379147,0.947867298578
4004,1500000US131759503001,131759503001,"Block Group 1, Census Tract 9503, Laurens County, Georgia",1138,234,904,0,0,0,0,0,20.5623901582,79.4376098418,0.0,0.0,0.0,0.0,0.0
4005,1500000US131759503002,131759503002,"Block Group 2, Census Tract 9503, Laurens County, Georgia",551,7,544,0,0,0,0,0,1.27041742287,98.7295825771,0.0,0.0,0.0,0.0,0.0
4006,1500000US131759504001,131759504001,"Block Group 1, Census Tract 9504, Laurens County, Georgia",816,480,297,0,28,0,0,22,58.8235294118,36.3970588235,0.0,3.43137254902,0.0,0.0,2.69607843137
4007,1500000US131759504002,131759504002,"Block Group 2, Census Tract 9504, Laurens County, Georgia",1269,591,605,0,68,0,0,10,46.5721040189,47.6753349094,0.0,5.3585500394,0.0,0.0,0.788022064618
4008,1500000US131759504003,131759504003,"Block Group 3, Census Tract 9504, Laurens County, Georgia",1373,194,1178,0,1,0,0,0,14.1296431173,85.7975236708,0.0,0.0728332119446,0.0,0.0,0.0
4009,1500000US131759504004,131759504004,"Block Group 4, Census Tract 9504, Laurens County, Georgia",400,255,139,0,0,0,0,12,63.75,34.75,0.0,0.0,0.0,0.0,3.0
4010,1500000US131759505001,131759505001,"Block Group 1, Census Tract 9505, Laurens County, Georgia",701,329,365,0,0,0,0,14,46.9329529244,52.0684736091,0.0,0.0,0.0,0.0,1.99714693295
4011,1500000US131759505002,131759505002,"Block Group 2, Census Tract 9505, Laurens County, Georgia",880,625,255,0,0,0,0,0,71.0227272727,28.9772727273,0.0,0.0,0.0,0.0,0.0
4012,1500000US131759505003,131759505003,"Block Group 3, Census Tract 9505, Laurens County, Georgia",2394,1661,712,0,0,0,0,42,69.3817878028,29.7410192147,0.0,0.0,0.0,0.0,1.75438596491
4013,1500000US131759506001,131759506001,"Block Group 1, Census Tract 9506, Laurens County, Georgia",2146,1467,585,0,0,0,0,188,68.3597390494,27.2600186393,0.0,0.0,0.0,0.0,8.76048462255
4014,1500000US131759507001,131759507001,"Block Group 1, Census Tract 9507, Laurens County, Georgia",1737,1466,265,0,6,0,0,0,84.3983880253,15.2561888313,0.0,0.345423143351,0.0,0.0,0.0
4015,1500000US131759507002,131759507002,"Block Group 2, Census Tract 9507, Laurens County, Georgia",766,723,32,0,0,0,0,22,94.3864229765,4.17754569191,0.0,0.0,0.0,0.0,2.87206266319
4016,1500000US131759508001,131759508001,"Block Group 1, Census Tract 9508, Laurens County, Georgia",1271,122,1149,0,0,0,0,0,9.5987411487,90.4012588513,0.0,0.0,0.0,0.0,0.0
4017,1500000US131759508002,131759508002,"Block Group 2, Census Tract 9508, Laurens County, Georgia",654,124,509,0,21,0,0,0,18.9602446483,77.8287461774,0.0,3.21100917431,0.0,0.0,0.0
4018,1500000US131759508003,131759508003,"Block Group 3, Census Tract 9508, Laurens County, Georgia",1252,697,531,0,19,0,0,10,55.6709265176,42.4121405751,0.0,1.51757188498,0.0,0.0,0.798722044728
4019,1500000US131759508004,131759508004,"Block Group 4, Census Tract 9508, Laurens County, Georgia",913,705,125,0,83,0,0,0,77.2179627601,13.691128149,0.0,9.09090909091,0.0,0.0,0.0
4020,1500000US131759509001,131759509001,"Block Group 1, Census Tract 9509, Laurens County, Georgia",945,32,913,0,0,0,0,0,3.38624338624,96.6137566138,0.0,0.0,0.0,0.0,0.0
4021,1500000US131759509002,131759509002,"Block Group 2, Census Tract 9509, Laurens County, Georgia",1024,52,972,0,0,0,0,0,5.078125,94.921875,0.0,0.0,0.0,0.0,0.0
4022,1500000US131759509003,131759509003,"Block Group 3, Census Tract 9509, Laurens County, Georgia",721,0,717,0,4,0,0,0,0.0,99.4452149792,0.0,0.554785020804,0.0,0.0,0.0
4023,1500000US131759510001,131759510001,"Block Group 1, Census Tract 9510, Laurens County, Georgia",1188,1188,0,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
4024,1500000US131759510002,131759510002,"Block Group 2, Census Tract 9510, Laurens County, Georgia",375,375,0,0,0,0,0,0,100.0,0.0,0.0,0.0,0.0,0.0,0.0
4025,1500000US131759510003,131759510003,"Block Group 3, Census Tract 9510, Laurens County, Georgia",2250,1910,330,0,0,0,0,20,84.8888888889,14.6666666667,0.0,0.0,0.0,0.0,0.888888888889
4026,1500000US131759510004,131759510004,"Block Group 4, Census Tract 9510, Laurens County, Georgia",882,417,451,0,7,0,0,14,47.2789115646,51.1337868481,0.0,0.793650793651,0.0,0.0,1.5873015873
4027,1500000US131759510005,131759510005,"Block Group 5, Census Tract 9510, Laurens County, Georgia",954,515,439,0,0,0,0,0,53.9832285115,46.0167714885,0.0,0.0,0.0,0.0,0.0
4028,1500000US131759510006,131759510006,"Block Group 6, Census Tract 9510, Laurens County, Georgia",1871,743,1111,0,1,0,0,32,39.7113842865,59.3800106895,0.0,0.053447354356,0.0,0.0,1.71031533939
4029,1500000US131759511001,131759511001,"Block Group 1, Census Tract 9511, Laurens County, Georgia",3326,2560,643,0,0,0,0,246,76.9693325316,19.3325315695,0.0,0.0,0.0,0.0,7.39627179796
4030,1500000US131759511002,131759511002,"Block Group 2, Census Tract 9511, Laurens County, Georgia",1313,1268,39,0,0,0,0,12,96.5727341965,2.9702970297,0.0,0.0,0.0,0.0,0.913937547601
4031,1500000US131759514001,131759514001,"Block Group 1, Census Tract 9514, Laurens County, Georgia",983,925,33,0,0,0,0,50,94.0996948118,3.35707019329,0.0,0.0,0.0,0.0,5.08646998983
4032,1500000US131759514002,131759514002,"Block Group 2, Census Tract 9514, Laurens County, Georgia",980,703,237,25,0,0,0,30,71.7346938776,24.1836734694,2.55102040816,0.0,0.0,0.0,3.0612244898
4033,1500000US131759514003,131759514003,"Block Group 3, Census Tract 9514, Laurens County, Georgia",634,552,62,0,0,0,0,40,87.0662460568,9.77917981073,0.0,0.0,0.0,0.0,6.30914826498
4034,1500000US131770201001,131770201001,"Block Group 1, Census Tract 201, Lee County, Georgia",1540,1066,460,0,0,0,0,28,69.2207792208,29.8701298701,0.0,0.0,0.0,0.0,1.81818181818
4035,1500000US131770201002,131770201002,"Block Group 2, Census Tract 201, Lee County, Georgia",2017,1762,214,0,0,0,0,82,87.3574615766,10.6098165592,0.0,0.0,0.0,0.0,4.06544372831
4036,1500000US131770201003,131770201003,"Block Group 3, Census Tract 201, Lee County, Georgia",2866,2224,457,0,34,0,13,276,77.5994417306,15.9455687369,0.0,1.18632240056,0.0,0.453593859037,9.63014654571
4037,1500000US131770202001,131770202001,"Block Group 1, Census Tract 202, Lee County, Georgia",1455,675,750,0,18,0,0,24,46.3917525773,51.5463917526,0.0,1.23711340206,0.0,0.0,1.64948453608
4038,1500000US131770203001,131770203001,"Block Group 1, Census Tract 203, Lee County, Georgia",3521,2554,675,0,92,0,99,202,72.5362113036,19.1706901448,0.0,2.61289406419,0.0,2.81170122124,5.73700653224
4039,1500000US131770203002,131770203002,"Block Group 2, Census Tract 203, Lee County, Georgia",1659,1372,206,0,23,0,58,0,82.7004219409,12.4171187462,0.0,1.38637733574,0.0,3.49608197709,0.0
4040,1500000US131770203003,131770203003,"Block Group 3, Census Tract 203, Lee County, Georgia",1686,858,793,0,6,0,11,36,50.8896797153,47.034400949,0.0,0.355871886121,0.0,0.652431791222,2.13523131673
4041,1500000US131770204021,131770204021,"Block Group 1, Census Tract 204.02, Lee County, Georgia",2499,1589,592,0,185,0,0,266,63.5854341737,23.6894757903,0.0,7.40296118447,0.0,0.0,10.6442577031
4042,1500000US131770204022,131770204022,"Block Group 2, Census Tract 204.02, Lee County, Georgia",3401,2831,513,0,0,0,0,114,83.2402234637,15.0837988827,0.0,0.0,0.0,0.0,3.35195530726
4043,1500000US131770204023,131770204023,"Block Group 3, Census Tract 204.02, Lee County, Georgia",928,713,182,0,33,0,0,0,76.8318965517,19.6120689655,0.0,3.55603448276,0.0,0.0,0.0
4044,1500000US131770204024,131770204024,"Block Group 4, Census Tract 204.02, Lee County, Georgia",1400,1222,63,0,104,0,0,22,87.2857142857,4.5,0.0,7.42857142857,0.0,0.0,1.57142857143
4045,1500000US131770204031,131770204031,"Block Group 1, Census Tract 204.03, Lee County, Georgia",5103,4034,855,18,164,0,0,64,79.0515383108,16.7548500882,0.352733686067,3.21379580639,0.0,0.0,1.25416421713
4046,1500000US131770204032,131770204032,"Block Group 2, Census Tract 204.03, Lee County, Georgia",871,821,0,0,12,0,30,16,94.2594718714,0.0,0.0,1.37772675086,0.0,3.44431687715,1.83696900115
4047,1500000US131790101011,131790101011,"Block Group 1, Census Tract 101.01, Liberty County, Georgia",5198,2983,1417,77,8,12,299,804,57.3874567141,27.2604848018,1.48133897653,0.153905348211,0.230858022316,5.75221238938,15.4674874952
4048,1500000US131790101012,131790101012,"Block Group 2, Census Tract 101.01, Liberty County, Georgia",1267,779,198,0,0,0,181,218,61.4838200474,15.6274664562,0.0,0.0,0.0,14.2857142857,17.2059984215
4049,1500000US131790101021,131790101021,"Block Group 1, Census Tract 101.02, Liberty County, Georgia",707,430,210,0,15,19,22,22,60.8203677511,29.702970297,0.0,2.1216407355,2.6874115983,3.1117397454,3.1117397454
4050,1500000US131790101022,131790101022,"Block Group 2, Census Tract 101.02, Liberty County, Georgia",1314,906,292,0,7,14,54,82,68.9497716895,22.2222222222,0.0,0.532724505327,1.06544901065,4.1095890411,6.2404870624
4051,1500000US131790101031,131790101031,"Block Group 1, Census Tract 101.03, Liberty County, Georgia",225,0,116,0,20,62,19,16,0.0,51.5555555556,0.0,8.88888888889,27.5555555556,8.44444444444,7.11111111111
4052,1500000US131790101032,131790101032,"Block Group 2, Census Tract 101.03, Liberty County, Georgia",1274,709,423,12,37,1,62,60,55.6514913658,33.2025117739,0.94191522763,2.90423861852,0.0784929356358,4.86656200942,4.70957613815
4053,1500000US131790102021,131790102021,"Block Group 1, Census Tract 102.02, Liberty County, Georgia",2749,926,1265,6,44,0,369,278,33.684976355,46.0167333576,0.218261185886,1.60058202983,0.0,13.423062932,10.1127682794
4054,1500000US131790102022,131790102022,"Block Group 2, Census Tract 102.02, Liberty County, Georgia",1456,665,589,0,44,0,0,316,45.6730769231,40.4532967033,0.0,3.02197802198,0.0,0.0,21.7032967033
4055,1500000US131790102041,131790102041,"Block Group 1, Census Tract 102.04, Liberty County, Georgia",539,101,430,3,0,0,0,10,18.7384044527,79.7773654917,0.556586270872,0.0,0.0,0.0,1.85528756957
4056,1500000US131790102042,131790102042,"Block Group 2, Census Tract 102.04, Liberty County, Georgia",2302,561,1363,23,9,0,221,250,24.3701129453,59.2093831451,0.999131190269,0.390964378801,0.0,9.60034752389,10.8601216334
4057,1500000US131790102051,131790102051,"Block Group 1, Census Tract 102.05, Liberty County, Georgia",3606,1515,1627,16,144,0,91,426,42.0133111481,45.1192457016,0.443704936217,3.99334442596,0.0,2.52357182474,11.8136439268
4058,1500000US131790102052,131790102052,"Block Group 2, Census Tract 102.05, Liberty County, Georgia",2270,1326,620,0,151,0,55,236,58.4140969163,27.3127753304,0.0,6.65198237885,0.0,2.42290748899,10.3964757709
4059,1500000US131790102061,131790102061,"Block Group 1, Census Tract 102.06, Liberty County, Georgia",1059,938,0,0,10,0,72,78,88.5741265345,0.0,0.0,0.944287063267,0.0,6.79886685552,7.36543909348
4060,1500000US131790102062,131790102062,"Block Group 2, Census Tract 102.06, Liberty County, Georgia",4170,1899,2116,5,5,44,36,130,45.5395683453,50.7434052758,0.119904076739,0.119904076739,1.0551558753,0.863309352518,3.1175059952
4061,1500000US131790102071,131790102071,"Block Group 1, Census Tract 102.07, Liberty County, Georgia",2677,1257,1093,30,40,46,68,286,46.9555472544,40.8292865148,1.12065745237,1.4942099365,1.71834142697,2.54015689204,10.6836010459
4062,1500000US131790102072,131790102072,"Block Group 2, Census Tract 102.07, Liberty County, Georgia",2758,911,1577,11,51,34,88,172,33.031182016,57.1791153009,0.398839738941,1.84916606236,1.23277737491,3.19071791153,6.23640319072
4063,1500000US131790102081,131790102081,"Block Group 1, Census Tract 102.08, Liberty County, Georgia",2553,1268,1152,0,32,23,17,122,49.6670583627,45.1233842538,0.0,1.25342734038,0.900900900901,0.665883274579,4.77869173521
4064,1500000US131790102082,131790102082,"Block Group 2, Census Tract 102.08, Liberty County, Georgia",3591,1346,1607,39,54,0,360,370,37.4825953773,44.7507658034,1.08604845447,1.5037593985,0.0,10.0250626566,10.3035366193
4065,1500000US131790103001,131790103001,"Block Group 1, Census Tract 103, Liberty County, Georgia",866,378,459,0,14,0,0,30,43.648960739,53.0023094688,0.0,1.61662817552,0.0,0.0,3.46420323326
4066,1500000US131790103002,131790103002,"Block Group 2, Census Tract 103, Liberty County, Georgia",2629,1151,1111,0,165,0,70,264,43.7809052872,42.2594142259,0.0,6.27615062762,0.0,2.66260935717,10.0418410042
4067,1500000US131790103003,131790103003,"Block Group 3, Census Tract 103, Liberty County, Georgia",1215,545,528,0,55,29,58,0,44.8559670782,43.4567901235,0.0,4.52674897119,2.38683127572,4.77366255144,0.0
4068,1500000US131790103004,131790103004,"Block Group 4, Census Tract 103, Liberty County, Georgia",2185,1073,844,3,54,22,101,176,49.1075514874,38.6270022883,0.137299771167,2.47139588101,1.00686498856,4.62242562929,8.05491990847
4069,1500000US131790104001,131790104001,"Block Group 1, Census Tract 104, Liberty County, Georgia",2306,951,1199,30,19,0,37,140,41.2402428448,51.9947961839,1.30095403296,0.823937554206,0.0,1.60450997398,6.07111882047
4070,1500000US131790104002,131790104002,"Block Group 2, Census Tract 104, Liberty County, Georgia",1863,579,1158,0,11,0,103,24,31.0789049919,62.1578099839,0.0,0.590445517982,0.0,5.52871712292,1.28824476651
