,ID,ID2,GEOGRAPHY,EST_MEDIAN_HOUSEHOLD_INCOME_IN_THE_PAST_12_MONTHS_IN_2015_INFLATIONADJUSTED_DOLLARS
2125,1500000US130950116002,130950116002,"Block Group 2, Census Tract 116, Dougherty County, Georgia",45208
2126,1500000US130970801021,130970801021,"Block Group 1, Census Tract 801.02, Douglas County, Georgia",28478
2127,1500000US130970801022,130970801022,"Block Group 2, Census Tract 801.02, Douglas County, Georgia",60077
2128,1500000US130970801031,130970801031,"Block Group 1, Census Tract 801.03, Douglas County, Georgia",35179
2129,1500000US130970801032,130970801032,"Block Group 2, Census Tract 801.03, Douglas County, Georgia",65053
2130,1500000US130970801033,130970801033,"Block Group 3, Census Tract 801.03, Douglas County, Georgia",29055
2131,1500000US130970801034,130970801034,"Block Group 4, Census Tract 801.03, Douglas County, Georgia",43125
2132,1500000US130970802012,130970802012,"Block Group 2, Census Tract 802.01, Douglas County, Georgia",36578
2133,1500000US130970802013,130970802013,"Block Group 3, Census Tract 802.01, Douglas County, Georgia",50733
2134,1500000US130970802021,130970802021,"Block Group 1, Census Tract 802.02, Douglas County, Georgia",62045
2135,1500000US130970802022,130970802022,"Block Group 2, Census Tract 802.02, Douglas County, Georgia",35724
2136,1500000US130970802023,130970802023,"Block Group 3, Census Tract 802.02, Douglas County, Georgia",42794
2137,1500000US130970802024,130970802024,"Block Group 4, Census Tract 802.02, Douglas County, Georgia",36215
