,ID,ID2,GEOGRAPHY,MEDIAN_YEAR_STRUCTURE_BUILT
4769,1500000US132450105042,132450105042,"Block Group 2, Census Tract 105.04, Richmond County, Georgia",1980
4770,1500000US132450105043,132450105043,"Block Group 3, Census Tract 105.04, Richmond County, Georgia",1970
4771,1500000US132450105044,132450105044,"Block Group 4, Census Tract 105.04, Richmond County, Georgia",1985
4772,1500000US132450105061,132450105061,"Block Group 1, Census Tract 105.06, Richmond County, Georgia",1979
4773,1500000US132450105062,132450105062,"Block Group 2, Census Tract 105.06, Richmond County, Georgia",1967
4774,1500000US132450105063,132450105063,"Block Group 3, Census Tract 105.06, Richmond County, Georgia",1958
4775,1500000US132450105071,132450105071,"Block Group 1, Census Tract 105.07, Richmond County, Georgia",1965
4776,1500000US132450105072,132450105072,"Block Group 2, Census Tract 105.07, Richmond County, Georgia",1959
4777,1500000US132450105073,132450105073,"Block Group 3, Census Tract 105.07, Richmond County, Georgia",1971
4778,1500000US132450105074,132450105074,"Block Group 4, Census Tract 105.07, Richmond County, Georgia",1965
4779,1500000US132450105081,132450105081,"Block Group 1, Census Tract 105.08, Richmond County, Georgia",1964
4780,1500000US132450105082,132450105082,"Block Group 2, Census Tract 105.08, Richmond County, Georgia",1967
4781,1500000US132450105091,132450105091,"Block Group 1, Census Tract 105.09, Richmond County, Georgia",1965
4782,1500000US132450105092,132450105092,"Block Group 2, Census Tract 105.09, Richmond County, Georgia",1971
4783,1500000US132450105101,132450105101,"Block Group 1, Census Tract 105.10, Richmond County, Georgia",1960
4784,1500000US132450105102,132450105102,"Block Group 2, Census Tract 105.10, Richmond County, Georgia",1962
4785,1500000US132450105103,132450105103,"Block Group 3, Census Tract 105.10, Richmond County, Georgia",1966
4786,1500000US132450105104,132450105104,"Block Group 4, Census Tract 105.10, Richmond County, Georgia",1962
4787,1500000US132450105111,132450105111,"Block Group 1, Census Tract 105.11, Richmond County, Georgia",1974
4788,1500000US132450105112,132450105112,"Block Group 2, Census Tract 105.11, Richmond County, Georgia",1958
4789,1500000US132450105121,132450105121,"Block Group 1, Census Tract 105.12, Richmond County, Georgia",1995
4790,1500000US132450105122,132450105122,"Block Group 2, Census Tract 105.12, Richmond County, Georgia",1977
4791,1500000US132450105123,132450105123,"Block Group 3, Census Tract 105.12, Richmond County, Georgia",1974
4792,1500000US132450105131,132450105131,"Block Group 1, Census Tract 105.13, Richmond County, Georgia",1976
4793,1500000US132450105132,132450105132,"Block Group 2, Census Tract 105.13, Richmond County, Georgia",1974
4794,1500000US132450106001,132450106001,"Block Group 1, Census Tract 106, Richmond County, Georgia",1981
4795,1500000US132450106002,132450106002,"Block Group 2, Census Tract 106, Richmond County, Georgia",1966
4796,1500000US132450106003,132450106003,"Block Group 3, Census Tract 106, Richmond County, Georgia",1962
4797,1500000US132450106004,132450106004,"Block Group 4, Census Tract 106, Richmond County, Georgia",1961
4798,1500000US132450107061,132450107061,"Block Group 1, Census Tract 107.06, Richmond County, Georgia",1992
4799,1500000US132450107062,132450107062,"Block Group 2, Census Tract 107.06, Richmond County, Georgia",1992
4800,1500000US132450107063,132450107063,"Block Group 3, Census Tract 107.06, Richmond County, Georgia",1984
4801,1500000US132450107071,132450107071,"Block Group 1, Census Tract 107.07, Richmond County, Georgia",1981
4802,1500000US132450107072,132450107072,"Block Group 2, Census Tract 107.07, Richmond County, Georgia",1988
4803,1500000US132450107081,132450107081,"Block Group 1, Census Tract 107.08, Richmond County, Georgia",1985
4804,1500000US132450107082,132450107082,"Block Group 2, Census Tract 107.08, Richmond County, Georgia",1983
4805,1500000US132450107083,132450107083,"Block Group 3, Census Tract 107.08, Richmond County, Georgia",1980
4806,1500000US132450107091,132450107091,"Block Group 1, Census Tract 107.09, Richmond County, Georgia",2001
4807,1500000US132450107092,132450107092,"Block Group 2, Census Tract 107.09, Richmond County, Georgia",1991
4808,1500000US132450107101,132450107101,"Block Group 1, Census Tract 107.10, Richmond County, Georgia",1978
4809,1500000US132450107102,132450107102,"Block Group 2, Census Tract 107.10, Richmond County, Georgia",1983
4810,1500000US132450107103,132450107103,"Block Group 3, Census Tract 107.10, Richmond County, Georgia",1978
4811,1500000US132450107111,132450107111,"Block Group 1, Census Tract 107.11, Richmond County, Georgia",1995
4812,1500000US132450107112,132450107112,"Block Group 2, Census Tract 107.11, Richmond County, Georgia",1988
4813,1500000US132450107121,132450107121,"Block Group 1, Census Tract 107.12, Richmond County, Georgia",1983
4814,1500000US132450107122,132450107122,"Block Group 2, Census Tract 107.12, Richmond County, Georgia",1991
4815,1500000US132450107123,132450107123,"Block Group 3, Census Tract 107.12, Richmond County, Georgia",2003
4816,1500000US132450108001,132450108001,"Block Group 1, Census Tract 108, Richmond County, Georgia",-
4817,1500000US132450108002,132450108002,"Block Group 2, Census Tract 108, Richmond County, Georgia",1990
4818,1500000US132450108003,132450108003,"Block Group 3, Census Tract 108, Richmond County, Georgia",-
4819,1500000US132450108004,132450108004,"Block Group 4, Census Tract 108, Richmond County, Georgia",1992
4820,1500000US132450109031,132450109031,"Block Group 1, Census Tract 109.03, Richmond County, Georgia",1993
4821,1500000US132450109032,132450109032,"Block Group 2, Census Tract 109.03, Richmond County, Georgia",1987
4822,1500000US132450109041,132450109041,"Block Group 1, Census Tract 109.04, Richmond County, Georgia",1992
4823,1500000US132450109042,132450109042,"Block Group 2, Census Tract 109.04, Richmond County, Georgia",1991
4824,1500000US132450109051,132450109051,"Block Group 1, Census Tract 109.05, Richmond County, Georgia",1992
4825,1500000US132450109052,132450109052,"Block Group 2, Census Tract 109.05, Richmond County, Georgia",1987
4826,1500000US132450109053,132450109053,"Block Group 3, Census Tract 109.05, Richmond County, Georgia",1998
4827,1500000US132450109061,132450109061,"Block Group 1, Census Tract 109.06, Richmond County, Georgia",1979
4828,1500000US132450109062,132450109062,"Block Group 2, Census Tract 109.06, Richmond County, Georgia",1991
4829,1500000US132450109063,132450109063,"Block Group 3, Census Tract 109.06, Richmond County, Georgia",1985
4830,1500000US132450110001,132450110001,"Block Group 1, Census Tract 110, Richmond County, Georgia",1966
4831,1500000US132450110002,132450110002,"Block Group 2, Census Tract 110, Richmond County, Georgia",1947
4832,1500000US132470601011,132470601011,"Block Group 1, Census Tract 601.01, Rockdale County, Georgia",1978
4833,1500000US132470601012,132470601012,"Block Group 2, Census Tract 601.01, Rockdale County, Georgia",1981
4834,1500000US132470601013,132470601013,"Block Group 3, Census Tract 601.01, Rockdale County, Georgia",1984
4835,1500000US132470601021,132470601021,"Block Group 1, Census Tract 601.02, Rockdale County, Georgia",1984
4836,1500000US132470601022,132470601022,"Block Group 2, Census Tract 601.02, Rockdale County, Georgia",1983
4837,1500000US132470601023,132470601023,"Block Group 3, Census Tract 601.02, Rockdale County, Georgia",1993
4838,1500000US132470602011,132470602011,"Block Group 1, Census Tract 602.01, Rockdale County, Georgia",1982
4839,1500000US132470602012,132470602012,"Block Group 2, Census Tract 602.01, Rockdale County, Georgia",1985
4840,1500000US132470602013,132470602013,"Block Group 3, Census Tract 602.01, Rockdale County, Georgia",1978
4841,1500000US132470602021,132470602021,"Block Group 1, Census Tract 602.02, Rockdale County, Georgia",1993
4842,1500000US132470602022,132470602022,"Block Group 2, Census Tract 602.02, Rockdale County, Georgia",1987
4843,1500000US132470602023,132470602023,"Block Group 3, Census Tract 602.02, Rockdale County, Georgia",1988
4844,1500000US132470602024,132470602024,"Block Group 4, Census Tract 602.02, Rockdale County, Georgia",1991
4845,1500000US132470603041,132470603041,"Block Group 1, Census Tract 603.04, Rockdale County, Georgia",1972
4846,1500000US132470603042,132470603042,"Block Group 2, Census Tract 603.04, Rockdale County, Georgia",1999
4847,1500000US132470603043,132470603043,"Block Group 3, Census Tract 603.04, Rockdale County, Georgia",1992
4848,1500000US132470603044,132470603044,"Block Group 4, Census Tract 603.04, Rockdale County, Georgia",1978
4849,1500000US132470603051,132470603051,"Block Group 1, Census Tract 603.05, Rockdale County, Georgia",1985
4850,1500000US132470603052,132470603052,"Block Group 2, Census Tract 603.05, Rockdale County, Georgia",1985
4851,1500000US132470603053,132470603053,"Block Group 3, Census Tract 603.05, Rockdale County, Georgia",1993
4852,1500000US132470603061,132470603061,"Block Group 1, Census Tract 603.06, Rockdale County, Georgia",1999
4853,1500000US132470603071,132470603071,"Block Group 1, Census Tract 603.07, Rockdale County, Georgia",1997
4854,1500000US132470603072,132470603072,"Block Group 2, Census Tract 603.07, Rockdale County, Georgia",1992
4855,1500000US132470603073,132470603073,"Block Group 3, Census Tract 603.07, Rockdale County, Georgia",1992
4856,1500000US132470603074,132470603074,"Block Group 4, Census Tract 603.07, Rockdale County, Georgia",1996
4857,1500000US132470603081,132470603081,"Block Group 1, Census Tract 603.08, Rockdale County, Georgia",1999
4858,1500000US132470603082,132470603082,"Block Group 2, Census Tract 603.08, Rockdale County, Georgia",1990
4859,1500000US132470603083,132470603083,"Block Group 3, Census Tract 603.08, Rockdale County, Georgia",1991
4860,1500000US132470603091,132470603091,"Block Group 1, Census Tract 603.09, Rockdale County, Georgia",1989
4861,1500000US132470603092,132470603092,"Block Group 2, Census Tract 603.09, Rockdale County, Georgia",1994
4862,1500000US132470603093,132470603093,"Block Group 3, Census Tract 603.09, Rockdale County, Georgia",1981
4863,1500000US132470604031,132470604031,"Block Group 1, Census Tract 604.03, Rockdale County, Georgia",1998
4864,1500000US132470604032,132470604032,"Block Group 2, Census Tract 604.03, Rockdale County, Georgia",1981
4865,1500000US132470604033,132470604033,"Block Group 3, Census Tract 604.03, Rockdale County, Georgia",1979
4866,1500000US132470604041,132470604041,"Block Group 1, Census Tract 604.04, Rockdale County, Georgia",1986
4867,1500000US132470604042,132470604042,"Block Group 2, Census Tract 604.04, Rockdale County, Georgia",1987
4868,1500000US132470604043,132470604043,"Block Group 3, Census Tract 604.04, Rockdale County, Georgia",1984
4869,1500000US132470604051,132470604051,"Block Group 1, Census Tract 604.05, Rockdale County, Georgia",1986
4870,1500000US132470604052,132470604052,"Block Group 2, Census Tract 604.05, Rockdale County, Georgia",1991
4871,1500000US132470604053,132470604053,"Block Group 3, Census Tract 604.05, Rockdale County, Georgia",1985
4872,1500000US132470604061,132470604061,"Block Group 1, Census Tract 604.06, Rockdale County, Georgia",1989
4873,1500000US132470604062,132470604062,"Block Group 2, Census Tract 604.06, Rockdale County, Georgia",1991
4874,1500000US132470604063,132470604063,"Block Group 3, Census Tract 604.06, Rockdale County, Georgia",1982
4875,1500000US132470604071,132470604071,"Block Group 1, Census Tract 604.07, Rockdale County, Georgia",1987
4876,1500000US132470604072,132470604072,"Block Group 2, Census Tract 604.07, Rockdale County, Georgia",1982
4877,1500000US132470604073,132470604073,"Block Group 3, Census Tract 604.07, Rockdale County, Georgia",1984
4878,1500000US132499601001,132499601001,"Block Group 1, Census Tract 9601, Schley County, Georgia",1977
4879,1500000US132499601002,132499601002,"Block Group 2, Census Tract 9601, Schley County, Georgia",1982
4880,1500000US132499602001,132499602001,"Block Group 1, Census Tract 9602, Schley County, Georgia",1990
4881,1500000US132519702001,132519702001,"Block Group 1, Census Tract 9702, Screven County, Georgia",1987
4882,1500000US132519702002,132519702002,"Block Group 2, Census Tract 9702, Screven County, Georgia",1981
4883,1500000US132519703001,132519703001,"Block Group 1, Census Tract 9703, Screven County, Georgia",1982
4884,1500000US132519703002,132519703002,"Block Group 2, Census Tract 9703, Screven County, Georgia",1990
4885,1500000US132519703003,132519703003,"Block Group 3, Census Tract 9703, Screven County, Georgia",1965
4886,1500000US132519703004,132519703004,"Block Group 4, Census Tract 9703, Screven County, Georgia",1954
4887,1500000US132519704001,132519704001,"Block Group 1, Census Tract 9704, Screven County, Georgia",1975
4888,1500000US132519704002,132519704002,"Block Group 2, Census Tract 9704, Screven County, Georgia",1985
4889,1500000US132519704003,132519704003,"Block Group 3, Census Tract 9704, Screven County, Georgia",1956
4890,1500000US132519704004,132519704004,"Block Group 4, Census Tract 9704, Screven County, Georgia",1980
4891,1500000US132519705001,132519705001,"Block Group 1, Census Tract 9705, Screven County, Georgia",1987
4892,1500000US132519705002,132519705002,"Block Group 2, Census Tract 9705, Screven County, Georgia",1981
4893,1500000US132519706001,132519706001,"Block Group 1, Census Tract 9706, Screven County, Georgia",1995
4894,1500000US132519706002,132519706002,"Block Group 2, Census Tract 9706, Screven County, Georgia",1976
4895,1500000US132532001001,132532001001,"Block Group 1, Census Tract 2001, Seminole County, Georgia",1981
4896,1500000US132532001002,132532001002,"Block Group 2, Census Tract 2001, Seminole County, Georgia",1991
4897,1500000US132532001003,132532001003,"Block Group 3, Census Tract 2001, Seminole County, Georgia",1977
4898,1500000US132532002001,132532002001,"Block Group 1, Census Tract 2002, Seminole County, Georgia",1981
4899,1500000US132532002002,132532002002,"Block Group 2, Census Tract 2002, Seminole County, Georgia",1972
4900,1500000US132532002003,132532002003,"Block Group 3, Census Tract 2002, Seminole County, Georgia",1962
4901,1500000US132532003001,132532003001,"Block Group 1, Census Tract 2003, Seminole County, Georgia",1986
4902,1500000US132532003002,132532003002,"Block Group 2, Census Tract 2003, Seminole County, Georgia",1992
4903,1500000US132532003003,132532003003,"Block Group 3, Census Tract 2003, Seminole County, Georgia",1977
4904,1500000US132551601001,132551601001,"Block Group 1, Census Tract 1601, Spalding County, Georgia",1988
4905,1500000US132551601002,132551601002,"Block Group 2, Census Tract 1601, Spalding County, Georgia",1990
4906,1500000US132551601003,132551601003,"Block Group 3, Census Tract 1601, Spalding County, Georgia",1985
4907,1500000US132551602001,132551602001,"Block Group 1, Census Tract 1602, Spalding County, Georgia",1991
4908,1500000US132551602002,132551602002,"Block Group 2, Census Tract 1602, Spalding County, Georgia",1984
4909,1500000US132551602003,132551602003,"Block Group 3, Census Tract 1602, Spalding County, Georgia",2002
4910,1500000US132551603001,132551603001,"Block Group 1, Census Tract 1603, Spalding County, Georgia",1976
4911,1500000US132551603002,132551603002,"Block Group 2, Census Tract 1603, Spalding County, Georgia",1970
4912,1500000US132551604001,132551604001,"Block Group 1, Census Tract 1604, Spalding County, Georgia",1966
4913,1500000US132551604002,132551604002,"Block Group 2, Census Tract 1604, Spalding County, Georgia",1958
4914,1500000US132551604003,132551604003,"Block Group 3, Census Tract 1604, Spalding County, Georgia",1964
4915,1500000US132551604004,132551604004,"Block Group 4, Census Tract 1604, Spalding County, Georgia",1956
4916,1500000US132551604005,132551604005,"Block Group 5, Census Tract 1604, Spalding County, Georgia",1956
4917,1500000US132551605001,132551605001,"Block Group 1, Census Tract 1605, Spalding County, Georgia",1990
4918,1500000US132551605002,132551605002,"Block Group 2, Census Tract 1605, Spalding County, Georgia",1991
4919,1500000US132551606001,132551606001,"Block Group 1, Census Tract 1606, Spalding County, Georgia",1987
4920,1500000US132551606002,132551606002,"Block Group 2, Census Tract 1606, Spalding County, Georgia",1982
4921,1500000US132551607001,132551607001,"Block Group 1, Census Tract 1607, Spalding County, Georgia",1998
4922,1500000US132551607002,132551607002,"Block Group 2, Census Tract 1607, Spalding County, Georgia",1958
4923,1500000US132551607003,132551607003,"Block Group 3, Census Tract 1607, Spalding County, Georgia",1994
4924,1500000US132551608001,132551608001,"Block Group 1, Census Tract 1608, Spalding County, Georgia",1966
4925,1500000US132551608002,132551608002,"Block Group 2, Census Tract 1608, Spalding County, Georgia",1975
4926,1500000US132551608003,132551608003,"Block Group 3, Census Tract 1608, Spalding County, Georgia",1956
4927,1500000US132551609001,132551609001,"Block Group 1, Census Tract 1609, Spalding County, Georgia",1968
4928,1500000US132551609002,132551609002,"Block Group 2, Census Tract 1609, Spalding County, Georgia",1956
4929,1500000US132551609003,132551609003,"Block Group 3, Census Tract 1609, Spalding County, Georgia",1958
4930,1500000US132551610001,132551610001,"Block Group 1, Census Tract 1610, Spalding County, Georgia",1994
4931,1500000US132551610002,132551610002,"Block Group 2, Census Tract 1610, Spalding County, Georgia",1986
4932,1500000US132551610003,132551610003,"Block Group 3, Census Tract 1610, Spalding County, Georgia",1992
4933,1500000US132551611001,132551611001,"Block Group 1, Census Tract 1611, Spalding County, Georgia",1950
4934,1500000US132551611002,132551611002,"Block Group 2, Census Tract 1611, Spalding County, Georgia",1967
4935,1500000US132551612001,132551612001,"Block Group 1, Census Tract 1612, Spalding County, Georgia",1976
4936,1500000US132551612002,132551612002,"Block Group 2, Census Tract 1612, Spalding County, Georgia",1973
4937,1500000US132551612003,132551612003,"Block Group 3, Census Tract 1612, Spalding County, Georgia",1977
4938,1500000US132551612004,132551612004,"Block Group 4, Census Tract 1612, Spalding County, Georgia",1984
4939,1500000US132579701001,132579701001,"Block Group 1, Census Tract 9701, Stephens County, Georgia",1990
4940,1500000US132579701002,132579701002,"Block Group 2, Census Tract 9701, Stephens County, Georgia",1987
4941,1500000US132579701003,132579701003,"Block Group 3, Census Tract 9701, Stephens County, Georgia",1972
4942,1500000US132579701004,132579701004,"Block Group 4, Census Tract 9701, Stephens County, Georgia",1985
4943,1500000US132579701005,132579701005,"Block Group 5, Census Tract 9701, Stephens County, Georgia",1969
4944,1500000US132579702001,132579702001,"Block Group 1, Census Tract 9702, Stephens County, Georgia",1983
4945,1500000US132579702002,132579702002,"Block Group 2, Census Tract 9702, Stephens County, Georgia",1982
4946,1500000US132579702003,132579702003,"Block Group 3, Census Tract 9702, Stephens County, Georgia",1986
4947,1500000US132579703011,132579703011,"Block Group 1, Census Tract 9703.01, Stephens County, Georgia",1948
4948,1500000US132579703012,132579703012,"Block Group 2, Census Tract 9703.01, Stephens County, Georgia",1974
4949,1500000US132579703013,132579703013,"Block Group 3, Census Tract 9703.01, Stephens County, Georgia",1982
4950,1500000US132579703014,132579703014,"Block Group 4, Census Tract 9703.01, Stephens County, Georgia",1962
4951,1500000US132579703021,132579703021,"Block Group 1, Census Tract 9703.02, Stephens County, Georgia",1972
4952,1500000US132579703022,132579703022,"Block Group 2, Census Tract 9703.02, Stephens County, Georgia",1973
4953,1500000US132579704001,132579704001,"Block Group 1, Census Tract 9704, Stephens County, Georgia",1991
4954,1500000US132579704002,132579704002,"Block Group 2, Census Tract 9704, Stephens County, Georgia",1988
4955,1500000US132579704003,132579704003,"Block Group 3, Census Tract 9704, Stephens County, Georgia",1987
4956,1500000US132579704004,132579704004,"Block Group 4, Census Tract 9704, Stephens County, Georgia",1983
4957,1500000US132599501001,132599501001,"Block Group 1, Census Tract 9501, Stewart County, Georgia",1973
4958,1500000US132599501002,132599501002,"Block Group 2, Census Tract 9501, Stewart County, Georgia",1968
4959,1500000US132599504001,132599504001,"Block Group 1, Census Tract 9504, Stewart County, Georgia",1985
4960,1500000US132599504002,132599504002,"Block Group 2, Census Tract 9504, Stewart County, Georgia",1969
4961,1500000US132599504003,132599504003,"Block Group 3, Census Tract 9504, Stewart County, Georgia",1971
4962,1500000US132619501001,132619501001,"Block Group 1, Census Tract 9501, Sumter County, Georgia",1978
4963,1500000US132619502001,132619502001,"Block Group 1, Census Tract 9502, Sumter County, Georgia",1985
4964,1500000US132619502002,132619502002,"Block Group 2, Census Tract 9502, Sumter County, Georgia",1990
4965,1500000US132619502003,132619502003,"Block Group 3, Census Tract 9502, Sumter County, Georgia",1969
4966,1500000US132619502004,132619502004,"Block Group 4, Census Tract 9502, Sumter County, Georgia",1969
4967,1500000US132619503001,132619503001,"Block Group 1, Census Tract 9503, Sumter County, Georgia",1990
4968,1500000US132619503002,132619503002,"Block Group 2, Census Tract 9503, Sumter County, Georgia",1977
4969,1500000US132619503003,132619503003,"Block Group 3, Census Tract 9503, Sumter County, Georgia",1983
4970,1500000US132619503004,132619503004,"Block Group 4, Census Tract 9503, Sumter County, Georgia",1985
4971,1500000US132619503005,132619503005,"Block Group 5, Census Tract 9503, Sumter County, Georgia",1982
4972,1500000US132619504001,132619504001,"Block Group 1, Census Tract 9504, Sumter County, Georgia",1983
4973,1500000US132619504002,132619504002,"Block Group 2, Census Tract 9504, Sumter County, Georgia",1973
4974,1500000US132619504003,132619504003,"Block Group 3, Census Tract 9504, Sumter County, Georgia",1984
4975,1500000US132619505001,132619505001,"Block Group 1, Census Tract 9505, Sumter County, Georgia",1952
4976,1500000US132619505002,132619505002,"Block Group 2, Census Tract 9505, Sumter County, Georgia",1975
4977,1500000US132619505003,132619505003,"Block Group 3, Census Tract 9505, Sumter County, Georgia",1979
4978,1500000US132619506001,132619506001,"Block Group 1, Census Tract 9506, Sumter County, Georgia",1964
4979,1500000US132619506002,132619506002,"Block Group 2, Census Tract 9506, Sumter County, Georgia",1939-
4980,1500000US132619506003,132619506003,"Block Group 3, Census Tract 9506, Sumter County, Georgia",1939-
4981,1500000US132619507001,132619507001,"Block Group 1, Census Tract 9507, Sumter County, Georgia",1992
4982,1500000US132619507002,132619507002,"Block Group 2, Census Tract 9507, Sumter County, Georgia",1994
4983,1500000US132619507003,132619507003,"Block Group 3, Census Tract 9507, Sumter County, Georgia",1982
4984,1500000US132619507004,132619507004,"Block Group 4, Census Tract 9507, Sumter County, Georgia",1970
4985,1500000US132619508001,132619508001,"Block Group 1, Census Tract 9508, Sumter County, Georgia",1990
4986,1500000US132619508002,132619508002,"Block Group 2, Census Tract 9508, Sumter County, Georgia",1983
4987,1500000US132619508003,132619508003,"Block Group 3, Census Tract 9508, Sumter County, Georgia",1992
4988,1500000US132639601001,132639601001,"Block Group 1, Census Tract 9601, Talbot County, Georgia",1991
4989,1500000US132639601002,132639601002,"Block Group 2, Census Tract 9601, Talbot County, Georgia",1983
4990,1500000US132639602001,132639602001,"Block Group 1, Census Tract 9602, Talbot County, Georgia",1979
4991,1500000US132639602002,132639602002,"Block Group 2, Census Tract 9602, Talbot County, Georgia",1989
4992,1500000US132639603001,132639603001,"Block Group 1, Census Tract 9603, Talbot County, Georgia",1973
4993,1500000US132639603002,132639603002,"Block Group 2, Census Tract 9603, Talbot County, Georgia",1984
4994,1500000US132650102001,132650102001,"Block Group 1, Census Tract 102, Taliaferro County, Georgia",1974
4995,1500000US132650102002,132650102002,"Block Group 2, Census Tract 102, Taliaferro County, Georgia",1975
4996,1500000US132650102003,132650102003,"Block Group 3, Census Tract 102, Taliaferro County, Georgia",1976
4997,1500000US132679501001,132679501001,"Block Group 1, Census Tract 9501, Tattnall County, Georgia",1988
4998,1500000US132679501002,132679501002,"Block Group 2, Census Tract 9501, Tattnall County, Georgia",1987
4999,1500000US132679501003,132679501003,"Block Group 3, Census Tract 9501, Tattnall County, Georgia",1981
5000,1500000US132679501004,132679501004,"Block Group 4, Census Tract 9501, Tattnall County, Georgia",1974
5001,1500000US132679502011,132679502011,"Block Group 1, Census Tract 9502.01, Tattnall County, Georgia",1991
5002,1500000US132679502012,132679502012,"Block Group 2, Census Tract 9502.01, Tattnall County, Georgia",1984
5003,1500000US132679502021,132679502021,"Block Group 1, Census Tract 9502.02, Tattnall County, Georgia",1988
5004,1500000US132679502022,132679502022,"Block Group 2, Census Tract 9502.02, Tattnall County, Georgia",1990
5005,1500000US132679503001,132679503001,"Block Group 1, Census Tract 9503, Tattnall County, Georgia",1992
5006,1500000US132679503002,132679503002,"Block Group 2, Census Tract 9503, Tattnall County, Georgia",1981
5007,1500000US132679503003,132679503003,"Block Group 3, Census Tract 9503, Tattnall County, Georgia",1990
5008,1500000US132679503004,132679503004,"Block Group 4, Census Tract 9503, Tattnall County, Georgia",1959
5009,1500000US132679504001,132679504001,"Block Group 1, Census Tract 9504, Tattnall County, Georgia",1973
5010,1500000US132679504002,132679504002,"Block Group 2, Census Tract 9504, Tattnall County, Georgia",1985
5011,1500000US132679504003,132679504003,"Block Group 3, Census Tract 9504, Tattnall County, Georgia",1979
5012,1500000US132679504004,132679504004,"Block Group 4, Census Tract 9504, Tattnall County, Georgia",1986
5013,1500000US132699501001,132699501001,"Block Group 1, Census Tract 9501, Taylor County, Georgia",1988
5014,1500000US132699502001,132699502001,"Block Group 1, Census Tract 9502, Taylor County, Georgia",1969
5015,1500000US132699502002,132699502002,"Block Group 2, Census Tract 9502, Taylor County, Georgia",1976
5016,1500000US132699503001,132699503001,"Block Group 1, Census Tract 9503, Taylor County, Georgia",1985
5017,1500000US132699503002,132699503002,"Block Group 2, Census Tract 9503, Taylor County, Georgia",1982
5018,1500000US132699503003,132699503003,"Block Group 3, Census Tract 9503, Taylor County, Georgia",1979
5019,1500000US132699503004,132699503004,"Block Group 4, Census Tract 9503, Taylor County, Georgia",1990
5020,1500000US132719501001,132719501001,"Block Group 1, Census Tract 9501, Telfair County, Georgia",1971
5021,1500000US132719501002,132719501002,"Block Group 2, Census Tract 9501, Telfair County, Georgia",1970
5022,1500000US132719501003,132719501003,"Block Group 3, Census Tract 9501, Telfair County, Georgia",1971
5023,1500000US132719501004,132719501004,"Block Group 4, Census Tract 9501, Telfair County, Georgia",1949
5024,1500000US132719501005,132719501005,"Block Group 5, Census Tract 9501, Telfair County, Georgia",1977
5025,1500000US132719502001,132719502001,"Block Group 1, Census Tract 9502, Telfair County, Georgia",1972
5026,1500000US132719502002,132719502002,"Block Group 2, Census Tract 9502, Telfair County, Georgia",1980
5027,1500000US132719505001,132719505001,"Block Group 1, Census Tract 9505, Telfair County, Georgia",1976
5028,1500000US132719505002,132719505002,"Block Group 2, Census Tract 9505, Telfair County, Georgia",1976
5029,1500000US132719505003,132719505003,"Block Group 3, Census Tract 9505, Telfair County, Georgia",1963
5030,1500000US132731202001,132731202001,"Block Group 1, Census Tract 1202, Terrell County, Georgia",1982
5031,1500000US132731202002,132731202002,"Block Group 2, Census Tract 1202, Terrell County, Georgia",1975
5032,1500000US132731203001,132731203001,"Block Group 1, Census Tract 1203, Terrell County, Georgia",1985
5033,1500000US132731203002,132731203002,"Block Group 2, Census Tract 1203, Terrell County, Georgia",1979
5034,1500000US132731203003,132731203003,"Block Group 3, Census Tract 1203, Terrell County, Georgia",1973
5035,1500000US132731203004,132731203004,"Block Group 4, Census Tract 1203, Terrell County, Georgia",1939-
5036,1500000US132731204001,132731204001,"Block Group 1, Census Tract 1204, Terrell County, Georgia",1971
5037,1500000US132731204002,132731204002,"Block Group 2, Census Tract 1204, Terrell County, Georgia",1974
5038,1500000US132731204003,132731204003,"Block Group 3, Census Tract 1204, Terrell County, Georgia",1972
5039,1500000US132731205001,132731205001,"Block Group 1, Census Tract 1205, Terrell County, Georgia",1988
5040,1500000US132759601001,132759601001,"Block Group 1, Census Tract 9601, Thomas County, Georgia",1976
5041,1500000US132759601002,132759601002,"Block Group 2, Census Tract 9601, Thomas County, Georgia",1975
5042,1500000US132759602001,132759602001,"Block Group 1, Census Tract 9602, Thomas County, Georgia",1991
5043,1500000US132759602002,132759602002,"Block Group 2, Census Tract 9602, Thomas County, Georgia",1977
5044,1500000US132759603001,132759603001,"Block Group 1, Census Tract 9603, Thomas County, Georgia",1993
5045,1500000US132759603002,132759603002,"Block Group 2, Census Tract 9603, Thomas County, Georgia",1991
5046,1500000US132759604001,132759604001,"Block Group 1, Census Tract 9604, Thomas County, Georgia",1974
5047,1500000US132759604002,132759604002,"Block Group 2, Census Tract 9604, Thomas County, Georgia",1991
5048,1500000US132759605001,132759605001,"Block Group 1, Census Tract 9605, Thomas County, Georgia",1997
5049,1500000US132759605002,132759605002,"Block Group 2, Census Tract 9605, Thomas County, Georgia",1994
5050,1500000US132759605003,132759605003,"Block Group 3, Census Tract 9605, Thomas County, Georgia",1999
5051,1500000US132759606001,132759606001,"Block Group 1, Census Tract 9606, Thomas County, Georgia",1969
5052,1500000US132759606002,132759606002,"Block Group 2, Census Tract 9606, Thomas County, Georgia",1983
5053,1500000US132759606003,132759606003,"Block Group 3, Census Tract 9606, Thomas County, Georgia",1950
5054,1500000US132759606004,132759606004,"Block Group 4, Census Tract 9606, Thomas County, Georgia",1982
5055,1500000US132759606005,132759606005,"Block Group 5, Census Tract 9606, Thomas County, Georgia",1989
