,ID,ID2,GEOGRAPHY,T,NO_HIGHSCHOOL,HIGHSCHOOL_GED,SOMECOLLEGE,PROFESSIONALDEGREE,PCT_NO_HIGHSCHOOL,PCT_HIGHSCHOOL_GED,PCT_SOMECOLLEGE,PCT_PROFESSIONALDEGREE
4733,1500000US132450016022,132450016022,"Block Group 2, Census Tract 16.02, Richmond County, Georgia",627,3,35,116,451,0.478468899522,5.58213716108,18.5007974482,71.9298245614
4734,1500000US132450016023,132450016023,"Block Group 3, Census Tract 16.02, Richmond County, Georgia",807,38,302,195,258,4.70879801735,37.4225526642,24.1635687732,31.970260223
4735,1500000US132450101011,132450101011,"Block Group 1, Census Tract 101.01, Richmond County, Georgia",1304,146,288,302,551,11.1963190184,22.0858895706,23.1595092025,42.254601227
4736,1500000US132450101012,132450101012,"Block Group 2, Census Tract 101.01, Richmond County, Georgia",1092,88,295,315,394,8.05860805861,27.0146520147,28.8461538462,36.0805860806
4737,1500000US132450101041,132450101041,"Block Group 1, Census Tract 101.04, Richmond County, Georgia",1413,79,284,321,550,5.59094125973,20.0990799717,22.7176220807,38.9242745931
4738,1500000US132450101042,132450101042,"Block Group 2, Census Tract 101.04, Richmond County, Georgia",603,17,52,185,328,2.8192371476,8.62354892206,30.679933665,54.3946932007
4739,1500000US132450101043,132450101043,"Block Group 3, Census Tract 101.04, Richmond County, Georgia",792,31,326,160,275,3.91414141414,41.1616161616,20.202020202,34.7222222222
4740,1500000US132450101051,132450101051,"Block Group 1, Census Tract 101.05, Richmond County, Georgia",621,22,215,127,257,3.54267310789,34.6215780998,20.4508856683,41.384863124
4741,1500000US132450101052,132450101052,"Block Group 2, Census Tract 101.05, Richmond County, Georgia",1667,100,334,273,923,5.99880023995,20.0359928014,16.3767246551,55.3689262148
4742,1500000US132450101053,132450101053,"Block Group 3, Census Tract 101.05, Richmond County, Georgia",1350,332,270,232,516,24.5925925926,20.0,17.1851851852,38.2222222222
4743,1500000US132450101061,132450101061,"Block Group 1, Census Tract 101.06, Richmond County, Georgia",658,36,216,156,250,5.47112462006,32.8267477204,23.7082066869,37.9939209726
4744,1500000US132450101062,132450101062,"Block Group 2, Census Tract 101.06, Richmond County, Georgia",1444,0,213,441,728,0.0,14.7506925208,30.540166205,50.4155124654
4745,1500000US132450101063,132450101063,"Block Group 3, Census Tract 101.06, Richmond County, Georgia",1286,14,527,423,322,1.08864696734,40.9797822706,32.8926905132,25.0388802488
4746,1500000US132450101071,132450101071,"Block Group 1, Census Tract 101.07, Richmond County, Georgia",833,10,134,178,483,1.20048019208,16.0864345738,21.368547419,57.9831932773
4747,1500000US132450101072,132450101072,"Block Group 2, Census Tract 101.07, Richmond County, Georgia",606,18,150,79,333,2.9702970297,24.7524752475,13.0363036304,54.9504950495
4748,1500000US132450102011,132450102011,"Block Group 1, Census Tract 102.01, Richmond County, Georgia",1172,22,222,166,660,1.8771331058,18.9419795222,14.1638225256,56.3139931741
4749,1500000US132450102012,132450102012,"Block Group 2, Census Tract 102.01, Richmond County, Georgia",456,6,113,97,213,1.31578947368,24.7807017544,21.2719298246,46.7105263158
4750,1500000US132450102013,132450102013,"Block Group 3, Census Tract 102.01, Richmond County, Georgia",1449,5,231,321,846,0.345065562457,15.9420289855,22.1532091097,58.3850931677
4751,1500000US132450102031,132450102031,"Block Group 1, Census Tract 102.03, Richmond County, Georgia",1088,120,249,202,473,11.0294117647,22.8860294118,18.5661764706,43.4742647059
4752,1500000US132450102032,132450102032,"Block Group 2, Census Tract 102.03, Richmond County, Georgia",1042,125,515,173,210,11.9961612284,49.424184261,16.6026871401,20.1535508637
4753,1500000US132450102033,132450102033,"Block Group 3, Census Tract 102.03, Richmond County, Georgia",757,53,221,168,309,7.00132100396,29.1941875826,22.1928665786,40.8190224571
4754,1500000US132450102041,132450102041,"Block Group 1, Census Tract 102.04, Richmond County, Georgia",3724,229,1305,821,1315,6.14930182599,35.0429645542,22.0461868958,35.3114930183
4755,1500000US132450102042,132450102042,"Block Group 2, Census Tract 102.04, Richmond County, Georgia",771,57,226,148,269,7.39299610895,29.3125810636,19.195849546,34.8897535668
4756,1500000US132450102043,132450102043,"Block Group 3, Census Tract 102.04, Richmond County, Georgia",2845,291,723,717,1099,10.2284710018,25.4130052724,25.2021089631,38.6291739895
4757,1500000US132450102044,132450102044,"Block Group 4, Census Tract 102.04, Richmond County, Georgia",2379,664,601,305,755,27.9108869273,25.2627154266,12.8205128205,31.7360235393
4758,1500000US132450103001,132450103001,"Block Group 1, Census Tract 103, Richmond County, Georgia",554,80,382,69,23,14.440433213,68.9530685921,12.4548736462,4.15162454874
4759,1500000US132450103002,132450103002,"Block Group 2, Census Tract 103, Richmond County, Georgia",421,69,219,83,50,16.3895486936,52.0190023753,19.7149643705,11.8764845606
4760,1500000US132450103003,132450103003,"Block Group 3, Census Tract 103, Richmond County, Georgia",1651,554,715,218,164,33.555420957,43.3070866142,13.2041187159,9.9333737129
4761,1500000US132450103004,132450103004,"Block Group 4, Census Tract 103, Richmond County, Georgia",427,113,70,104,140,26.4637002342,16.393442623,24.355971897,32.7868852459
4762,1500000US132450103005,132450103005,"Block Group 5, Census Tract 103, Richmond County, Georgia",427,130,203,62,32,30.4449648712,47.5409836066,14.5199063232,7.49414519906
4763,1500000US132450104001,132450104001,"Block Group 1, Census Tract 104, Richmond County, Georgia",570,206,265,69,8,36.1403508772,46.4912280702,12.1052631579,1.40350877193
4764,1500000US132450104002,132450104002,"Block Group 2, Census Tract 104, Richmond County, Georgia",354,220,53,46,35,62.1468926554,14.9717514124,12.9943502825,9.88700564972
4765,1500000US132450104003,132450104003,"Block Group 3, Census Tract 104, Richmond County, Georgia",347,120,65,99,63,34.5821325648,18.7319884726,28.530259366,18.1556195965
4766,1500000US132450104004,132450104004,"Block Group 4, Census Tract 104, Richmond County, Georgia",477,99,134,203,41,20.7547169811,28.0922431866,42.5576519916,8.59538784067
4767,1500000US132450104005,132450104005,"Block Group 5, Census Tract 104, Richmond County, Georgia",648,299,254,53,42,46.1419753086,39.1975308642,8.17901234568,6.48148148148
4768,1500000US132450105041,132450105041,"Block Group 1, Census Tract 105.04, Richmond County, Georgia",1090,233,232,430,195,21.376146789,21.2844036697,39.4495412844,17.8899082569
4769,1500000US132450105042,132450105042,"Block Group 2, Census Tract 105.04, Richmond County, Georgia",1101,362,375,248,116,32.8792007266,34.0599455041,22.5249772934,10.5358764759
4770,1500000US132450105043,132450105043,"Block Group 3, Census Tract 105.04, Richmond County, Georgia",571,126,236,88,121,22.0665499124,41.3309982487,15.411558669,21.1908931699
4771,1500000US132450105044,132450105044,"Block Group 4, Census Tract 105.04, Richmond County, Georgia",1070,340,325,292,113,31.7757009346,30.3738317757,27.2897196262,10.5607476636
4772,1500000US132450105061,132450105061,"Block Group 1, Census Tract 105.06, Richmond County, Georgia",930,162,280,284,204,17.4193548387,30.1075268817,30.5376344086,21.935483871
4773,1500000US132450105062,132450105062,"Block Group 2, Census Tract 105.06, Richmond County, Georgia",684,101,274,121,188,14.7660818713,40.0584795322,17.6900584795,27.485380117
4774,1500000US132450105063,132450105063,"Block Group 3, Census Tract 105.06, Richmond County, Georgia",1449,349,367,349,368,24.0855762595,25.3278122843,24.0855762595,25.3968253968
4775,1500000US132450105071,132450105071,"Block Group 1, Census Tract 105.07, Richmond County, Georgia",863,252,329,162,120,29.2004634994,38.1228273465,18.7717265353,13.9049826188
4776,1500000US132450105072,132450105072,"Block Group 2, Census Tract 105.07, Richmond County, Georgia",688,284,213,50,141,41.2790697674,30.9593023256,7.26744186047,20.4941860465
4777,1500000US132450105073,132450105073,"Block Group 3, Census Tract 105.07, Richmond County, Georgia",2020,362,917,551,174,17.9207920792,45.396039604,27.2772277228,8.61386138614
4778,1500000US132450105074,132450105074,"Block Group 4, Census Tract 105.07, Richmond County, Georgia",311,89,163,25,34,28.6173633441,52.4115755627,8.038585209,10.9324758842
4779,1500000US132450105081,132450105081,"Block Group 1, Census Tract 105.08, Richmond County, Georgia",1660,386,528,431,288,23.2530120482,31.8072289157,25.9638554217,17.3493975904
4780,1500000US132450105082,132450105082,"Block Group 2, Census Tract 105.08, Richmond County, Georgia",819,187,306,161,165,22.8327228327,37.3626373626,19.6581196581,20.1465201465
4781,1500000US132450105091,132450105091,"Block Group 1, Census Tract 105.09, Richmond County, Georgia",972,92,300,287,293,9.46502057613,30.8641975309,29.5267489712,30.1440329218
4782,1500000US132450105092,132450105092,"Block Group 2, Census Tract 105.09, Richmond County, Georgia",1624,231,526,461,396,14.224137931,32.3891625616,28.3866995074,24.3842364532
4783,1500000US132450105101,132450105101,"Block Group 1, Census Tract 105.10, Richmond County, Georgia",735,276,317,60,82,37.5510204082,43.1292517007,8.16326530612,11.156462585
4784,1500000US132450105102,132450105102,"Block Group 2, Census Tract 105.10, Richmond County, Georgia",305,89,116,56,44,29.1803278689,38.0327868852,18.3606557377,14.4262295082
4785,1500000US132450105103,132450105103,"Block Group 3, Census Tract 105.10, Richmond County, Georgia",1219,281,469,257,212,23.0516817063,38.4741591468,21.082854799,17.3913043478
4786,1500000US132450105104,132450105104,"Block Group 4, Census Tract 105.10, Richmond County, Georgia",828,160,453,126,82,19.3236714976,54.7101449275,15.2173913043,9.90338164251
4787,1500000US132450105111,132450105111,"Block Group 1, Census Tract 105.11, Richmond County, Georgia",1943,482,879,321,261,24.8069994853,45.2393206382,16.5208440556,13.4328358209
4788,1500000US132450105112,132450105112,"Block Group 2, Census Tract 105.11, Richmond County, Georgia",953,272,390,194,92,28.5414480588,40.9233997901,20.3567681007,9.6537250787
4789,1500000US132450105121,132450105121,"Block Group 1, Census Tract 105.12, Richmond County, Georgia",980,240,356,212,172,24.4897959184,36.3265306122,21.6326530612,17.5510204082
4790,1500000US132450105122,132450105122,"Block Group 2, Census Tract 105.12, Richmond County, Georgia",901,172,289,287,153,19.089900111,32.0754716981,31.8534961154,16.9811320755
4791,1500000US132450105123,132450105123,"Block Group 3, Census Tract 105.12, Richmond County, Georgia",932,187,330,197,218,20.0643776824,35.4077253219,21.1373390558,23.3905579399
4792,1500000US132450105131,132450105131,"Block Group 1, Census Tract 105.13, Richmond County, Georgia",1446,133,758,357,198,9.19778699862,52.4204702628,24.6887966805,13.6929460581
4793,1500000US132450105132,132450105132,"Block Group 2, Census Tract 105.13, Richmond County, Georgia",679,88,354,179,58,12.9602356406,52.1354933726,26.3622974963,8.54197349043
4794,1500000US132450106001,132450106001,"Block Group 1, Census Tract 106, Richmond County, Georgia",530,74,195,132,129,13.9622641509,36.7924528302,24.9056603774,24.3396226415
4795,1500000US132450106002,132450106002,"Block Group 2, Census Tract 106, Richmond County, Georgia",592,182,200,58,152,30.7432432432,33.7837837838,9.7972972973,25.6756756757
4796,1500000US132450106003,132450106003,"Block Group 3, Census Tract 106, Richmond County, Georgia",1204,442,420,153,177,36.7109634551,34.8837209302,12.707641196,14.7009966777
4797,1500000US132450106004,132450106004,"Block Group 4, Census Tract 106, Richmond County, Georgia",586,167,294,125,0,28.4982935154,50.1706484642,21.3310580205,0.0
4798,1500000US132450107061,132450107061,"Block Group 1, Census Tract 107.06, Richmond County, Georgia",1171,209,287,369,298,17.8479931682,24.5089666951,31.511528608,25.4483347566
4799,1500000US132450107062,132450107062,"Block Group 2, Census Tract 107.06, Richmond County, Georgia",1482,391,476,408,207,26.383265857,32.1187584345,27.5303643725,13.967611336
4800,1500000US132450107063,132450107063,"Block Group 3, Census Tract 107.06, Richmond County, Georgia",691,93,267,264,60,13.4587554269,38.6396526773,38.2054992764,8.68306801737
4801,1500000US132450107071,132450107071,"Block Group 1, Census Tract 107.07, Richmond County, Georgia",1572,339,461,406,348,21.5648854962,29.3256997455,25.8269720102,22.1374045802
4802,1500000US132450107072,132450107072,"Block Group 2, Census Tract 107.07, Richmond County, Georgia",349,0,177,62,110,0.0,50.7163323782,17.7650429799,31.5186246418
4803,1500000US132450107081,132450107081,"Block Group 1, Census Tract 107.08, Richmond County, Georgia",1284,226,498,294,266,17.6012461059,38.785046729,22.8971962617,20.7165109034
4804,1500000US132450107082,132450107082,"Block Group 2, Census Tract 107.08, Richmond County, Georgia",1007,102,307,248,350,10.1290963257,30.4865938431,24.6276067527,34.7567030785
4805,1500000US132450107083,132450107083,"Block Group 3, Census Tract 107.08, Richmond County, Georgia",1365,93,342,476,454,6.81318681319,25.0549450549,34.8717948718,33.2600732601
4806,1500000US132450107091,132450107091,"Block Group 1, Census Tract 107.09, Richmond County, Georgia",1855,139,513,694,502,7.49326145553,27.6549865229,37.4123989218,27.0619946092
4807,1500000US132450107092,132450107092,"Block Group 2, Census Tract 107.09, Richmond County, Georgia",1813,176,533,610,494,9.70766685052,29.3987865416,33.6458907887,27.2476558191
4808,1500000US132450107101,132450107101,"Block Group 1, Census Tract 107.10, Richmond County, Georgia",1101,348,479,144,130,31.6076294278,43.5059037239,13.0790190736,11.8074477748
4809,1500000US132450107102,132450107102,"Block Group 2, Census Tract 107.10, Richmond County, Georgia",870,163,334,294,74,18.7356321839,38.3908045977,33.7931034483,8.50574712644
4810,1500000US132450107103,132450107103,"Block Group 3, Census Tract 107.10, Richmond County, Georgia",1731,339,517,677,198,19.5840554593,29.8671288273,39.1103408434,11.43847487
4811,1500000US132450107111,132450107111,"Block Group 1, Census Tract 107.11, Richmond County, Georgia",899,168,215,225,269,18.6874304783,23.915461624,25.0278086763,29.9221357063
4812,1500000US132450107112,132450107112,"Block Group 2, Census Tract 107.11, Richmond County, Georgia",958,121,311,281,231,12.630480167,32.4634655532,29.3319415449,24.1127348643
4813,1500000US132450107121,132450107121,"Block Group 1, Census Tract 107.12, Richmond County, Georgia",1753,63,570,603,517,3.59383913292,32.515687393,34.3981745579,29.4922989161
4814,1500000US132450107122,132450107122,"Block Group 2, Census Tract 107.12, Richmond County, Georgia",2235,162,600,729,728,7.24832214765,26.8456375839,32.6174496644,32.5727069351
4815,1500000US132450107123,132450107123,"Block Group 3, Census Tract 107.12, Richmond County, Georgia",1772,43,471,572,686,2.42663656885,26.5801354402,32.2799097065,38.7133182844
4816,1500000US132450108001,132450108001,"Block Group 1, Census Tract 108, Richmond County, Georgia",313,9,34,120,150,2.87539936102,10.8626198083,38.338658147,47.9233226837
4817,1500000US132450108002,132450108002,"Block Group 2, Census Tract 108, Richmond County, Georgia",1289,79,283,396,531,6.12878200155,21.955003879,30.7214895268,41.1947245927
4818,1500000US132450108003,132450108003,"Block Group 3, Census Tract 108, Richmond County, Georgia",622,0,153,220,249,0.0,24.5980707395,35.3697749196,40.0321543408
4819,1500000US132450108004,132450108004,"Block Group 4, Census Tract 108, Richmond County, Georgia",532,18,179,125,210,3.38345864662,33.6466165414,23.4962406015,39.4736842105
4820,1500000US132450109031,132450109031,"Block Group 1, Census Tract 109.03, Richmond County, Georgia",1512,194,585,414,302,12.8306878307,38.6904761905,27.380952381,19.9735449735
4821,1500000US132450109032,132450109032,"Block Group 2, Census Tract 109.03, Richmond County, Georgia",1840,208,655,498,472,11.3043478261,35.597826087,27.0652173913,25.652173913
4822,1500000US132450109041,132450109041,"Block Group 1, Census Tract 109.04, Richmond County, Georgia",638,101,181,310,46,15.8307210031,28.3699059561,48.5893416928,7.21003134796
4823,1500000US132450109042,132450109042,"Block Group 2, Census Tract 109.04, Richmond County, Georgia",1545,172,451,378,544,11.1326860841,29.1909385113,24.4660194175,35.2103559871
4824,1500000US132450109051,132450109051,"Block Group 1, Census Tract 109.05, Richmond County, Georgia",837,170,343,151,173,20.3106332139,40.9796893668,18.0406212664,20.6690561529
4825,1500000US132450109052,132450109052,"Block Group 2, Census Tract 109.05, Richmond County, Georgia",1453,351,425,413,264,24.156916724,29.2498279422,28.4239504474,18.1693048864
4826,1500000US132450109053,132450109053,"Block Group 3, Census Tract 109.05, Richmond County, Georgia",973,205,343,257,168,21.0688591984,35.2517985612,26.4131551901,17.2661870504
4827,1500000US132450109061,132450109061,"Block Group 1, Census Tract 109.06, Richmond County, Georgia",617,168,178,204,67,27.2285251216,28.8492706645,33.0632090762,10.8589951378
4828,1500000US132450109062,132450109062,"Block Group 2, Census Tract 109.06, Richmond County, Georgia",1711,523,466,434,288,30.5669199299,27.235534775,25.36528346,16.8322618352
4829,1500000US132450109063,132450109063,"Block Group 3, Census Tract 109.06, Richmond County, Georgia",2115,213,669,728,505,10.0709219858,31.6312056738,34.4208037825,23.8770685579
4830,1500000US132450110001,132450110001,"Block Group 1, Census Tract 110, Richmond County, Georgia",499,151,149,54,134,30.2605210421,29.8597194389,10.8216432866,26.8537074148
4831,1500000US132450110002,132450110002,"Block Group 2, Census Tract 110, Richmond County, Georgia",815,213,181,222,176,26.1349693252,22.2085889571,27.2392638037,21.5950920245
4832,1500000US132470601011,132470601011,"Block Group 1, Census Tract 601.01, Rockdale County, Georgia",538,46,282,98,112,8.55018587361,52.4163568773,18.2156133829,20.8178438662
4833,1500000US132470601012,132470601012,"Block Group 2, Census Tract 601.01, Rockdale County, Georgia",667,134,298,91,129,20.0899550225,44.6776611694,13.6431784108,19.3403298351
4834,1500000US132470601013,132470601013,"Block Group 3, Census Tract 601.01, Rockdale County, Georgia",1084,172,410,276,204,15.8671586716,37.8228782288,25.4612546125,18.8191881919
4835,1500000US132470601021,132470601021,"Block Group 1, Census Tract 601.02, Rockdale County, Georgia",669,30,225,197,200,4.48430493274,33.6322869955,29.446935725,29.8953662182
4836,1500000US132470601022,132470601022,"Block Group 2, Census Tract 601.02, Rockdale County, Georgia",635,123,197,158,157,19.3700787402,31.0236220472,24.8818897638,24.7244094488
4837,1500000US132470601023,132470601023,"Block Group 3, Census Tract 601.02, Rockdale County, Georgia",2195,260,735,634,559,11.8451025057,33.4851936219,28.8838268793,25.4669703872
4838,1500000US132470602011,132470602011,"Block Group 1, Census Tract 602.01, Rockdale County, Georgia",1279,804,404,62,9,62.8616106333,31.5871774824,4.84753713839,0.703674745895
4839,1500000US132470602012,132470602012,"Block Group 2, Census Tract 602.01, Rockdale County, Georgia",1197,109,499,282,299,9.10609857978,41.6875522139,23.5588972431,24.9791144528
4840,1500000US132470602013,132470602013,"Block Group 3, Census Tract 602.01, Rockdale County, Georgia",528,41,164,109,186,7.76515151515,31.0606060606,20.6439393939,35.2272727273
4841,1500000US132470602021,132470602021,"Block Group 1, Census Tract 602.02, Rockdale County, Georgia",1499,70,609,305,499,4.66977985324,40.6270847231,20.346897932,33.2888592395
4842,1500000US132470602022,132470602022,"Block Group 2, Census Tract 602.02, Rockdale County, Georgia",1617,115,606,329,567,7.11193568336,37.4768089054,20.3463203463,35.0649350649
4843,1500000US132470602023,132470602023,"Block Group 3, Census Tract 602.02, Rockdale County, Georgia",1240,130,283,191,619,10.4838709677,22.8225806452,15.4032258065,49.9193548387
4844,1500000US132470602024,132470602024,"Block Group 4, Census Tract 602.02, Rockdale County, Georgia",1878,177,591,259,835,9.4249201278,31.4696485623,13.7912673056,44.4621938232
4845,1500000US132470603041,132470603041,"Block Group 1, Census Tract 603.04, Rockdale County, Georgia",438,161,193,46,38,36.7579908676,44.0639269406,10.502283105,8.67579908676
4846,1500000US132470603042,132470603042,"Block Group 2, Census Tract 603.04, Rockdale County, Georgia",1128,137,249,275,456,12.1453900709,22.0744680851,24.3794326241,40.4255319149
4847,1500000US132470603043,132470603043,"Block Group 3, Census Tract 603.04, Rockdale County, Georgia",1184,121,432,152,479,10.2195945946,36.4864864865,12.8378378378,40.4560810811
4848,1500000US132470603044,132470603044,"Block Group 4, Census Tract 603.04, Rockdale County, Georgia",784,153,461,135,35,19.5153061224,58.8010204082,17.2193877551,4.46428571429
4849,1500000US132470603051,132470603051,"Block Group 1, Census Tract 603.05, Rockdale County, Georgia",605,167,195,162,81,27.6033057851,32.2314049587,26.7768595041,13.3884297521
4850,1500000US132470603052,132470603052,"Block Group 2, Census Tract 603.05, Rockdale County, Georgia",1127,355,332,276,128,31.4995563443,29.4587400177,24.4897959184,11.3575865129
4851,1500000US132470603053,132470603053,"Block Group 3, Census Tract 603.05, Rockdale County, Georgia",1426,149,508,381,381,10.4488078541,35.6241234222,26.7180925666,26.7180925666
4852,1500000US132470603061,132470603061,"Block Group 1, Census Tract 603.06, Rockdale County, Georgia",1918,168,492,420,822,8.75912408759,25.6517205422,21.897810219,42.8571428571
4853,1500000US132470603071,132470603071,"Block Group 1, Census Tract 603.07, Rockdale County, Georgia",1391,72,247,221,813,5.17613227894,17.7570093458,15.8878504673,58.4471603163
4854,1500000US132470603072,132470603072,"Block Group 2, Census Tract 603.07, Rockdale County, Georgia",1700,245,479,199,758,14.4117647059,28.1764705882,11.7058823529,44.5882352941
4855,1500000US132470603073,132470603073,"Block Group 3, Census Tract 603.07, Rockdale County, Georgia",3135,300,901,631,1303,9.56937799043,28.7400318979,20.1275917065,41.5629984051
4856,1500000US132470603074,132470603074,"Block Group 4, Census Tract 603.07, Rockdale County, Georgia",788,101,194,220,273,12.8172588832,24.6192893401,27.9187817259,34.6446700508
4857,1500000US132470603081,132470603081,"Block Group 1, Census Tract 603.08, Rockdale County, Georgia",2324,434,727,647,516,18.6746987952,31.2822719449,27.8399311532,22.2030981067
4858,1500000US132470603082,132470603082,"Block Group 2, Census Tract 603.08, Rockdale County, Georgia",992,254,374,186,170,25.6048387097,37.7016129032,18.75,17.1370967742
4859,1500000US132470603083,132470603083,"Block Group 3, Census Tract 603.08, Rockdale County, Georgia",1540,324,595,275,346,21.038961039,38.6363636364,17.8571428571,22.4675324675
4860,1500000US132470603091,132470603091,"Block Group 1, Census Tract 603.09, Rockdale County, Georgia",784,148,241,242,153,18.8775510204,30.7397959184,30.8673469388,19.5153061224
4861,1500000US132470603092,132470603092,"Block Group 2, Census Tract 603.09, Rockdale County, Georgia",1060,146,604,132,178,13.7735849057,56.9811320755,12.4528301887,16.7924528302
4862,1500000US132470603093,132470603093,"Block Group 3, Census Tract 603.09, Rockdale County, Georgia",1596,352,423,423,398,22.0551378446,26.5037593985,26.5037593985,24.9373433584
4863,1500000US132470604031,132470604031,"Block Group 1, Census Tract 604.03, Rockdale County, Georgia",1269,95,256,278,632,7.48620961387,20.1733648542,21.9070133964,49.8029944838
4864,1500000US132470604032,132470604032,"Block Group 2, Census Tract 604.03, Rockdale County, Georgia",468,30,152,103,173,6.41025641026,32.4786324786,22.0085470085,36.9658119658
4865,1500000US132470604033,132470604033,"Block Group 3, Census Tract 604.03, Rockdale County, Georgia",692,93,198,133,268,13.4393063584,28.612716763,19.2196531792,38.7283236994
4866,1500000US132470604041,132470604041,"Block Group 1, Census Tract 604.04, Rockdale County, Georgia",1436,185,526,455,252,12.8830083565,36.6295264624,31.6852367688,17.5487465181
4867,1500000US132470604042,132470604042,"Block Group 2, Census Tract 604.04, Rockdale County, Georgia",1031,152,200,300,361,14.7429679922,19.3986420951,29.0979631426,35.0145489816
4868,1500000US132470604043,132470604043,"Block Group 3, Census Tract 604.04, Rockdale County, Georgia",1363,174,243,280,629,12.7659574468,17.8283198826,20.5429200293,46.1482024945
4869,1500000US132470604051,132470604051,"Block Group 1, Census Tract 604.05, Rockdale County, Georgia",1989,93,610,530,729,4.67571644042,30.6686777275,26.6465560583,36.6515837104
4870,1500000US132470604052,132470604052,"Block Group 2, Census Tract 604.05, Rockdale County, Georgia",1937,236,327,464,871,12.183789365,16.8817759422,23.954568921,44.966442953
4871,1500000US132470604053,132470604053,"Block Group 3, Census Tract 604.05, Rockdale County, Georgia",905,181,337,191,196,20.0,37.2375690608,21.1049723757,21.6574585635
4872,1500000US132470604061,132470604061,"Block Group 1, Census Tract 604.06, Rockdale County, Georgia",841,97,240,171,333,11.5338882283,28.5374554102,20.3329369798,39.5957193817
4873,1500000US132470604062,132470604062,"Block Group 2, Census Tract 604.06, Rockdale County, Georgia",1980,249,524,519,678,12.5757575758,26.4646464646,26.2121212121,34.2424242424
4874,1500000US132470604063,132470604063,"Block Group 3, Census Tract 604.06, Rockdale County, Georgia",1122,54,265,240,559,4.8128342246,23.6185383244,21.3903743316,49.8217468806
4875,1500000US132470604071,132470604071,"Block Group 1, Census Tract 604.07, Rockdale County, Georgia",914,51,265,293,297,5.57986870897,28.9934354486,32.056892779,32.4945295405
4876,1500000US132470604072,132470604072,"Block Group 2, Census Tract 604.07, Rockdale County, Georgia",822,105,279,214,224,12.7737226277,33.9416058394,26.0340632603,27.2506082725
4877,1500000US132470604073,132470604073,"Block Group 3, Census Tract 604.07, Rockdale County, Georgia",455,7,130,160,158,1.53846153846,28.5714285714,35.1648351648,34.7252747253
4878,1500000US132499601001,132499601001,"Block Group 1, Census Tract 9601, Schley County, Georgia",819,190,260,212,157,23.199023199,31.746031746,25.8852258852,19.1697191697
4879,1500000US132499601002,132499601002,"Block Group 2, Census Tract 9601, Schley County, Georgia",1014,242,397,193,182,23.865877712,39.1518737673,19.033530572,17.9487179487
4880,1500000US132499602001,132499602001,"Block Group 1, Census Tract 9602, Schley County, Georgia",1365,297,442,213,390,21.7582417582,32.380952381,15.6043956044,28.5714285714
4881,1500000US132519702001,132519702001,"Block Group 1, Census Tract 9702, Screven County, Georgia",808,215,354,130,104,26.6089108911,43.8118811881,16.0891089109,12.8712871287
4882,1500000US132519702002,132519702002,"Block Group 2, Census Tract 9702, Screven County, Georgia",427,75,149,115,84,17.5644028103,34.8946135831,26.9320843091,19.6721311475
4883,1500000US132519703001,132519703001,"Block Group 1, Census Tract 9703, Screven County, Georgia",699,108,285,124,182,15.4506437768,40.7725321888,17.7396280401,26.0371959943
4884,1500000US132519703002,132519703002,"Block Group 2, Census Tract 9703, Screven County, Georgia",773,174,254,193,137,22.509702458,32.8589909444,24.9676584735,17.723156533
4885,1500000US132519703003,132519703003,"Block Group 3, Census Tract 9703, Screven County, Georgia",568,193,173,53,149,33.9788732394,30.4577464789,9.33098591549,26.2323943662
4886,1500000US132519703004,132519703004,"Block Group 4, Census Tract 9703, Screven County, Georgia",278,64,75,95,44,23.0215827338,26.9784172662,34.1726618705,15.8273381295
4887,1500000US132519704001,132519704001,"Block Group 1, Census Tract 9704, Screven County, Georgia",708,56,403,137,112,7.90960451977,56.9209039548,19.3502824859,15.8192090395
4888,1500000US132519704002,132519704002,"Block Group 2, Census Tract 9704, Screven County, Georgia",1020,155,512,155,193,15.1960784314,50.1960784314,15.1960784314,18.9215686275
4889,1500000US132519704003,132519704003,"Block Group 3, Census Tract 9704, Screven County, Georgia",455,105,207,87,56,23.0769230769,45.4945054945,19.1208791209,12.3076923077
4890,1500000US132519704004,132519704004,"Block Group 4, Census Tract 9704, Screven County, Georgia",799,118,338,110,233,14.7684605757,42.3028785982,13.7672090113,29.1614518148
4891,1500000US132519705001,132519705001,"Block Group 1, Census Tract 9705, Screven County, Georgia",1016,210,438,190,176,20.6692913386,43.1102362205,18.7007874016,17.3228346457
4892,1500000US132519705002,132519705002,"Block Group 2, Census Tract 9705, Screven County, Georgia",726,132,332,147,115,18.1818181818,45.7300275482,20.2479338843,15.8402203857
4893,1500000US132519706001,132519706001,"Block Group 1, Census Tract 9706, Screven County, Georgia",621,105,172,184,160,16.9082125604,27.6972624799,29.6296296296,25.7648953301
4894,1500000US132519706002,132519706002,"Block Group 2, Census Tract 9706, Screven County, Georgia",503,77,275,41,110,15.3081510934,54.6719681909,8.15109343936,21.8687872763
4895,1500000US132532001001,132532001001,"Block Group 1, Census Tract 2001, Seminole County, Georgia",603,87,200,178,138,14.4278606965,33.1674958541,29.5190713101,22.8855721393
4896,1500000US132532001002,132532001002,"Block Group 2, Census Tract 2001, Seminole County, Georgia",691,94,274,161,142,13.6034732272,39.6526772793,23.2995658466,20.5499276411
4897,1500000US132532001003,132532001003,"Block Group 3, Census Tract 2001, Seminole County, Georgia",553,106,209,83,147,19.1681735986,37.7938517179,15.0090415913,26.582278481
